"caution_order_id","corridor_code","zone","section_from","section_to","track_line","km_from","km_to","normal_sectional_speed_kmph","imposed_caution_speed_kmph","speed_drop_kmph","speed_drop_pct","restriction_reason","triggering_defect_code","triggering_defect_name","defect_category","imposition_timestamp","planned_lifting_timestamp","actual_lifting_timestamp","status","average_train_detention_min","daily_impacted_trains_count","coa_direct_feed_synced","correlated_bdms_block_id","responsible_pway_officer","caution_board_displayed"
"","BCT-ADI","WR","VAPI","BL","SINGLE_LINE","106.192","107.64","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KAT","LNV","LOOP_LINE","124.712","127.273","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","JTJ","BWT","SINGLE_LINE","8.249","9.609","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","BL","ST","UP_MAIN","248.724","252.108","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","SNP","GNU","DN_MAIN","40.418","41.697","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","BDC","BWN","SINGLE_LINE","51.162","53.118","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KAT","LNV","UP_MAIN","37.555","39.733","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","ALJN","TDL","DN_MAIN","368.462","370.319","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KYN","KAT","DN_MAIN","105.246","105.777","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","PNP","KUN","SINGLE_LINE","160.03","162.304","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","NDLS","GZB","LOOP_LINE","385.732","386.781","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","PNP","KUN","LOOP_LINE","18.888","19.502","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","GZB","ALJN","SINGLE_LINE","139.919","142.574","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","KZJ","WLMD","UP_MAIN","199.178","200.566","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","LNV","PUNE","LOOP_LINE","166.181","167.182","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","LNV","PUNE","SINGLE_LINE","48.406","50.998","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","BWN","PAN","LOOP_LINE","196.747","198.393","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","WLMD","NLDA","SINGLE_LINE","246.603","247.692","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","KJM","SBC","DN_MAIN","284.963","285.753","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KYN","KAT","SINGLE_LINE","65.038","67.434","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","KPD","JTJ","DN_MAIN","239.816","242.539","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","CSTM","KJT","UP_MAIN","103.738","106.89","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","JTJ","BWT","SINGLE_LINE","194.258","196.711","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","HWH","BDC","LOOP_LINE","194.702","197.43","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","SNP","GNU","DN_MAIN","111.362","113.524","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","KZJ","WLMD","DN_MAIN","188.57","189.067","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","KPD","JTJ","DN_MAIN","282.404","284.087","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","ETW","CNB","UP_MAIN","99.261","102.003","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","RNG","ASN","LOOP_LINE","68.172","70.664","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","DLI","SZM","UP_MAIN","154.158","156.684","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","SNP","GNU","LOOP_LINE","36.979","37.663","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","WLMD","NLDA","LOOP_LINE","208.414","212.287","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KAT","LNV","SINGLE_LINE","149.078","150.699","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KAT","LNV","LOOP_LINE","153.991","157.08","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","AJJ","KPD","DN_MAIN","208.9","212.217","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","FDB","PWL","DN_MAIN","91.881","95.027","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","KSV","MTJ","UP_MAIN","119.617","122.838","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","BDC","BWN","DN_MAIN","132.179","132.633","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","VAPI","BL","UP_MAIN","373.182","374.421","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","BDC","BWN","UP_MAIN","186.731","189.027","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","VAPI","BL","UP_MAIN","87.896","90.429","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","PNP","KUN","SINGLE_LINE","39.315","39.748","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KJT","LNL","DN_MAIN","142.241","145.902","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","MTJ","AGC","DN_MAIN","151.104","154.769","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","BRC","ADI","UP_MAIN","230.262","230.962","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","PNP","KUN","SINGLE_LINE","134.714","136.06","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","BDC","BWN","DN_MAIN","131.521","132.172","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KJT","LNL","UP_MAIN","77.133","79.423","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","TDL","ETW","SINGLE_LINE","417.194","419.898","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","TDL","ETW","UP_MAIN","391.715","393.727","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","KPD","JTJ","DN_MAIN","148.404","150.827","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","NDLS","NZM","SINGLE_LINE","186.78","190.288","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","MMCT","BVI","DN_MAIN","248.771","249.461","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KJT","LNL","LOOP_LINE","84.747","88.255","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","ETW","CNB","UP_MAIN","168.942","172.602","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","GNU","PNP","UP_MAIN","63.649","64.674","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","BWT","KJM","UP_MAIN","319.711","323.1","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","PAN","DGR","LOOP_LINE","205.318","208.951","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","ALJN","TDL","LOOP_LINE","237.169","240.996","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","BVI","PLG","DN_MAIN","363.151","365.798","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","TDL","ETW","LOOP_LINE","154.355","155.865","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","BWN","PAN","UP_MAIN","189.502","191.432","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","NLDA","BZA","DN_MAIN","172.183","174.415","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","ST","BRC","SINGLE_LINE","96.546","99.029","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","GNU","PNP","SINGLE_LINE","125.829","126.507","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","SNP","GNU","DN_MAIN","164.929","166.642","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","BVI","PLG","UP_MAIN","362.142","363.634","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","MMCT","BVI","LOOP_LINE","15.687","16.964","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KJT","LNL","UP_MAIN","4.975","8.408","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","SZM","SNP","UP_MAIN","126.156","129.234","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","CSTM","KJT","DN_MAIN","68.244","71.748","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","KUN","UMB","UP_MAIN","131.126","134.495","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","TDL","ETW","UP_MAIN","175.101","178.352","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","WLMD","NLDA","DN_MAIN","200.488","202.847","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","PNP","KUN","SINGLE_LINE","47.886","51.777","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","KPD","JTJ","UP_MAIN","23.999","27.032","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","HWH","BDC","SINGLE_LINE","163.171","166.968","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","SC","KZJ","UP_MAIN","227.296","230.989","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","NLDA","BZA","DN_MAIN","206.777","210.299","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","LNV","PUNE","UP_MAIN","72","73.674","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","MTJ","AGC","SINGLE_LINE","168.378","171.867","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","MMCT","BVI","LOOP_LINE","423.279","425.593","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","SNP","GNU","SINGLE_LINE","77.263","78.105","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","ETW","CNB","SINGLE_LINE","219.32","221.75","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","AJJ","KPD","UP_MAIN","145.844","148.316","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","VAPI","BL","UP_MAIN","330.123","333.14","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","FDB","PWL","DN_MAIN","26.103","28.008","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","AJJ","KPD","LOOP_LINE","180.873","184.699","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","BL","ST","LOOP_LINE","444.261","444.745","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","CSTM","KJT","LOOP_LINE","108.746","110.24","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","PLG","VAPI","SINGLE_LINE","196.533","198.096","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","TDL","ETW","SINGLE_LINE","179.729","181.166","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","SNP","GNU","DN_MAIN","55.33","56.74","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","LNL","KYN","UP_MAIN","93.217","93.806","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","AJJ","KPD","UP_MAIN","277.998","280.984","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","SC","KZJ","SINGLE_LINE","249.757","253.66","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","NLDA","BZA","UP_MAIN","217.302","219.257","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","TDL","ETW","SINGLE_LINE","280.095","283.032","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KYN","KAT","SINGLE_LINE","77.854","80.188","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","NLDA","BZA","LOOP_LINE","65.577","67.933","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","CSTM","KJT","LOOP_LINE","132.156","135.639","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","NDLS","GZB","UP_MAIN","18.456","22.267","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","WLMD","NLDA","SINGLE_LINE","226.111","229.828","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","JTJ","BWT","SINGLE_LINE","213.515","216.055","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","BDC","BWN","UP_MAIN","101.449","104.814","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","KUN","UMB","DN_MAIN","179.003","181.563","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","DGR","RNG","SINGLE_LINE","19.571","21.081","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","DGR","RNG","DN_MAIN","115.17","117.994","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","BWT","KJM","SINGLE_LINE","100.292","102.753","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","MMCT","BVI","UP_MAIN","428.612","430.809","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KJT","LNL","LOOP_LINE","143.889","146.654","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KJT","LNL","LOOP_LINE","160.674","164.613","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","WLMD","NLDA","UP_MAIN","233.183","234.152","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","WLMD","NLDA","DN_MAIN","29.42","32.15","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","LNL","KYN","SINGLE_LINE","6.474","7.911","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","PNP","KUN","SINGLE_LINE","152.905","155.38","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","FDB","PWL","DN_MAIN","150.943","153.729","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","MTJ","AGC","UP_MAIN","32.73","34.004","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","NDLS","NZM","SINGLE_LINE","7.697","9.08","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","NDLS","NZM","LOOP_LINE","69.391","72.728","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","NLDA","BZA","DN_MAIN","163.224","166.32","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","MTJ","AGC","LOOP_LINE","21.581","22.726","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","MMCT","BVI","SINGLE_LINE","359.741","362.625","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","GZB","ALJN","SINGLE_LINE","393.334","394.432","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","LNL","KYN","DN_MAIN","105.243","107.351","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","PAN","DGR","LOOP_LINE","57.72","60.893","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","NLDA","BZA","DN_MAIN","122.802","125.77","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","GNU","PNP","DN_MAIN","61.205","64.189","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","WLMD","NLDA","DN_MAIN","36.874","38.909","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","FDB","PWL","SINGLE_LINE","66.547","67.412","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","ST","BRC","LOOP_LINE","279.887","282.399","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","GZB","ALJN","DN_MAIN","154.635","155.443","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","ST","BRC","SINGLE_LINE","379.084","382.782","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","DLI","SZM","LOOP_LINE","130.371","132.355","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","LNV","PUNE","DN_MAIN","61.205","62.24","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","ST","BRC","UP_MAIN","43.411","44.434","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","MTJ","AGC","SINGLE_LINE","10.886","12.031","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","SC","KZJ","LOOP_LINE","125.047","127.722","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","PAN","DGR","UP_MAIN","69.259","69.997","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","DLI","SZM","DN_MAIN","181.088","183.024","","","","","","","","","","","","","","","","","",""
"","BCT-ADI","WR","BL","ST","LOOP_LINE","222.691","224.67","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","WLMD","NLDA","DN_MAIN","5.47","7.119","","","","","","","","","","","","","","","","","",""
"","DLI-AGC","NCR","NZM","FDB","SINGLE_LINE","86.931","90.679","","","","","","","","","","","","","","","","","",""
"","NDLS-CNB","NR","GZB","ALJN","LOOP_LINE","29.181","30.596","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","SNP","GNU","LOOP_LINE","112.633","115.89","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","MAS","AJJ","DN_MAIN","254.964","258.42","","","","","","","","","","","","","","","","","",""
"","DLI-AMB","NR","GNU","PNP","LOOP_LINE","79.28","79.796","","","","","","","","","","","","","","","","","",""
"","HWH-ASN","ER","HWH","BDC","UP_MAIN","196.839","198.153","","","","","","","","","","","","","","","","","",""
"","SC-BZA","SCR","NLDA","BZA","SINGLE_LINE","190.236","193.873","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","MAS","AJJ","LOOP_LINE","347.49","351.293","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","CSTM","KJT","UP_MAIN","19.396","23.094","","","","","","","","","","","","","","","","","",""
"","MAS-SBC","SR","KJM","SBC","DN_MAIN","203.512","207.442","","","","","","","","","","","","","","","","","",""
"","CSTM-PUNE","CR","KYN","KAT","SINGLE_LINE","17.82","20.2","","","","","","","","","","","","","","","","","",""
