"machine_requisition_id","timestamp_demanded","machine_type","machine_name","machine_unit_number","corridor_code","zone","section_from","section_to","track_line","km_start","km_end","span_km","quantum_target","quantum_unit","pre_work_tqi","target_post_work_tqi","primary_defect_rectified","primary_defect_name","requested_duration_hours","min_acceptable_duration_hours","requires_power_block","ohe_elementary_section","requires_st_disconnection","affected_points_signals","machine_stabling_station","shadow_block_coordinated","post_maintenance_speed_restriction_kmph","bdms_approval_status","bdms_sanctioned_duration_hours","target_grant_probability","operator_crew_in_charge"
"MBR-WR-2026-04738","2026-07-27T07:42:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-9639","BCT-ADI","WR","MMCT","BVI","LOOP_LINE","432.795","433.436","0.641","6","turnouts","37.2","90","CORRUG","Corrugation","3.8","2.8","false","N/A","true","Pt 170A/129B, Track Circuit TC-42","MMCT","Gang Manual Off-Track Pack","75","CURTAILED","2.8","0.82","D. Reddy SSE/P-Way"
"MBR-WR-2026-04739","2026-09-21T11:10:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-7240","BCT-ADI","WR","PLG","VAPI","LOOP_LINE","370.285","375.349","5.064","4.48","km","55.5","87.3","BALL_SETTLE","Ballast Settlement","2.7","2","false","N/A","false","None","PLG","Gang Manual Off-Track Pack","75","SANCTIONED","2.7","0.8","S. Sharma PWI"
"MBR-NR-2026-04740","2026-07-02T13:43:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-905","DLI-AMB","NR","SNP","GNU","LOOP_LINE","129.155","133.346","4.191","3.93","pass-km","52","88.2","RAIL_FRAC","Rail Fracture","4.7","3.5","true","ES-SNP-UP-07","false","None","SNP","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","4.7","0.73","S. Sharma PWI"
"MBR-CR-2026-04741","2026-08-24T15:23:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-8734","CSTM-PUNE","CR","KAT","LNV","SINGLE_LINE","123.164","125.94","2.776","2.11","km","40.9","84.5","DRAIN_BLOCK","Drainage Blockage","3.9","2.9","false","N/A","false","None","KAT","Gang Manual Off-Track Pack","45","DEFERRED","0","0.79","M. Singh PWI"
"MBR-SCR-2026-04742","2026-07-25T11:35:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-1434","SC-BZA","SCR","NLDA","BZA","UP_MAIN","79.507","84.218","4.711","1.93","pass-km","51.7","81.7","SURF_CRACK","Surface Crack","4.5","3.4","true","ES-NLDA-UP-05","false","None","NLDA","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","4.5","0.84","A. Verma APWI"
"MBR-SCR-2026-04743","2026-09-04T15:14:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-798","SC-BZA","SCR","NLDA","BZA","LOOP_LINE","30.135","32.337","2.202","3.42","km","41.5","83.6","ALIGN_VERT","Alignment — Vertical (Unevenness)","3.6","2.7","false","N/A","false","None","NLDA","Gang Manual Off-Track Pack","75","CURTAILED","2.7","0.87","M. Singh PWI"
"MBR-ER-2026-04744","2026-09-14T14:15:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-4777","HWH-ASN","ER","BDC","BWN","DN_MAIN","60.345","62.853","2.508","1189","sleepers","39.1","86.6","HOG_RAIL","Hogged Rail","5.7","4.3","true","ES-BDC-UP-04","true","Pt 132A/148B, Track Circuit TC-35","BDC","TRD Tower Wagon + S&T Interlocking Check","75","DEFERRED","0","0.74","R. Kumar SSE/P-Way"
"MBR-ER-2026-04745","2026-09-28T15:36:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-9117","HWH-ASN","ER","RNG","ASN","UP_MAIN","199.244","199.747","0.503","5","turnouts","34.8","92.6","RW_RAD","Rail Wear — Radius Reduction","4","3","false","N/A","true","Pt 127A/150B, Track Circuit TC-81","RNG","Gang Manual Off-Track Pack","75","SANCTIONED","4","0.82","A. Verma APWI"
"MBR-NR-2026-04746","2026-07-19T16:10:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-9891","DLI-AMB","NR","PNP","KUN","SINGLE_LINE","3.928","6.285","2.357","3.62","km","40.9","85.7","BALL_FOUL","Ballast Fouling","4","3","false","N/A","false","None","PNP","Gang Manual Off-Track Pack","45","SANCTIONED","4","0.82","K. Joshi SE/P-Way"
"MBR-ER-2026-04747","2026-09-24T16:01:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-7289","HWH-ASN","ER","BDC","BWN","LOOP_LINE","124.875","127.256","2.381","4","km","48.4","86.5","BALL_SETTLE","Ballast Settlement","4.3","3.2","false","N/A","false","None","BDC","Gang Manual Off-Track Pack","45","SANCTIONED","4.3","0.81","R. Kumar SSE/P-Way"
"MBR-CR-2026-04748","2026-09-03T08:25:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-6719","CSTM-PUNE","CR","KJT","LNL","UP_MAIN","64.305","66.189","1.884","3.71","km","35.5","83","HOG_RAIL","Hogged Rail","4.3","3.2","false","N/A","false","None","KJT","Gang Manual Off-Track Pack","45","CURTAILED","3.2","0.87","A. Verma APWI"
"MBR-SR-2026-04749","2026-09-21T10:00:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-9998","MAS-SBC","SR","KPD","JTJ","DN_MAIN","214.249","217.26","3.011","2.23","km","61.8","82.4","RW_VERT","Rail Wear — Vertical","3.7","2.8","false","N/A","false","None","KPD","Gang Manual Off-Track Pack","75","SANCTIONED","3.7","0.84","A. Verma APWI"
"MBR-NR-2026-04750","2026-07-04T07:16:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-7101","NDLS-CNB","NR","NDLS","GZB","UP_MAIN","409.619","414.493","4.874","3.43","km","41.5","88","CORRUG","Corrugation","5.3","4","true","ES-NDLS-UP-07","false","None","NDLS","TRD Tower Wagon + S&T Interlocking Check","20","REJECTED","0","0.83","R. Kumar SSE/P-Way"
"MBR-NCR-2026-04751","2026-07-28T15:04:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-7407","DLI-AGC","NCR","PWL","KSV","UP_MAIN","151.165","151.55","0.385","3","turnouts","60.8","81.9","SUPER_ELEV","Superelevation Error","2.9","2.2","false","N/A","true","Pt 168A/120B, Track Circuit TC-73","PWL","Gang Manual Off-Track Pack","75","SANCTIONED","2.9","0.82","V. Gupta AEN"
"MBR-WR-2026-04752","2026-07-20T17:16:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-951","BCT-ADI","WR","BL","ST","DN_MAIN","19.548","20.075","0.527","3","turnouts","54.7","88.6","RAIL_FRAC","Rail Fracture","2.8","2.1","false","N/A","true","Pt 104A/102B, Track Circuit TC-77","BL","Gang Manual Off-Track Pack","75","CURTAILED","2.1","0.86","P. Nair JE/P-Way"
"MBR-SCR-2026-04753","2026-09-20T12:44:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-5198","SC-BZA","SCR","NLDA","BZA","SINGLE_LINE","155.004","155.415","0.411","6","turnouts","42.9","87.3","TWIST","Track Twist","3.8","2.8","false","N/A","true","Pt 108A/113B, Track Circuit TC-42","NLDA","Gang Manual Off-Track Pack","75","SANCTIONED","3.8","0.8","D. Reddy SSE/P-Way"
"MBR-NR-2026-04754","2026-09-25T09:01:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-4719","NDLS-CNB","NR","NDLS","GZB","LOOP_LINE","31.068","35.571","4.503","2.48","km","33.7","87.7","CROSS_LVL","Cross-Level Defect","4.1","3.1","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","45","SANCTIONED","4.1","0.9","M. Singh PWI"
"MBR-NR-2026-04755","2026-07-24T13:05:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-680","DLI-AMB","NR","KUN","UMB","UP_MAIN","167.187","169.175","1.988","4.45","km","59.1","82.4","RAIL_FRAC","Rail Fracture","2.7","2","false","N/A","false","None","KUN","Gang Manual Off-Track Pack","75","SANCTIONED","2.7","0.78","P. Nair JE/P-Way"
"MBR-WR-2026-04756","2026-08-24T19:00:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-3771","BCT-ADI","WR","PLG","VAPI","SINGLE_LINE","392.879","393.419","0.54","3","turnouts","56.1","89.4","SQUAT","Squat Defect","3.8","2.8","false","N/A","true","Pt 159A/189B, Track Circuit TC-15","PLG","Gang Manual Off-Track Pack","75","SANCTIONED","3.8","0.87","D. Reddy SSE/P-Way"
"MBR-SR-2026-04757","2026-09-15T21:33:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-4929","MAS-SBC","SR","BWT","KJM","DN_MAIN","156.646","158.838","2.192","4.36","km","59.4","81.1","RW_RAD","Rail Wear — Radius Reduction","5","3.8","true","ES-BWT-UP-03","false","None","BWT","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","5","0.7","V. Gupta AEN"
"MBR-SCR-2026-04758","2026-08-26T19:50:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-168","SC-BZA","SCR","KZJ","WLMD","UP_MAIN","145.557","148.163","2.606","3.97","pass-km","37.1","90.7","CORRUG","Corrugation","3.8","2.8","true","ES-KZJ-UP-05","false","None","KZJ","TRD Tower Wagon + S&T Interlocking Check","75","REJECTED","0","0.78","P. Nair JE/P-Way"
"MBR-NR-2026-04759","2026-09-25T08:27:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-6838","DLI-AMB","NR","KUN","UMB","UP_MAIN","176.551","179.213","2.662","4.35","km","43.4","89.3","BALL_INSUFF","Insufficient Ballast Cushion","5.6","4.2","true","ES-KUN-UP-01","false","None","KUN","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","5.6","0.8","K. Joshi SE/P-Way"
"MBR-NR-2026-04760","2026-07-01T19:57:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-8875","DLI-AMB","NR","PNP","KUN","UP_MAIN","81.897","85.382","3.485","2.4","pass-km","47.3","91.4","CROSS_LVL","Cross-Level Defect","3.9","2.9","true","ES-PNP-UP-06","false","None","PNP","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","3.9","0.81","P. Nair JE/P-Way"
"MBR-NR-2026-04761","2026-08-22T12:56:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-4399","DLI-AMB","NR","KUN","UMB","LOOP_LINE","75.861","81.103","5.242","3.54","km","59.6","90.4","BALL_INSUFF","Insufficient Ballast Cushion","6","4.5","true","ES-KUN-UP-02","false","None","KUN","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","6","0.8","S. Sharma PWI"
"MBR-ER-2026-04762","2026-09-23T08:15:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-7063","HWH-ASN","ER","PAN","DGR","DN_MAIN","124.159","128.503","4.344","3.8","pass-km","34","90.8","CROSS_LVL","Cross-Level Defect","4.9","3.7","true","ES-PAN-UP-02","false","None","PAN","TRD Tower Wagon + S&T Interlocking Check","75","CURTAILED","3.7","0.68","R. Kumar SSE/P-Way"
"MBR-NR-2026-04763","2026-09-22T09:31:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-238","DLI-AMB","NR","DLI","SZM","DN_MAIN","2.218","7.695","5.477","2.4","km","49.5","81.7","GAUGE_TIGHT","Gauge — Tight","3.8","2.8","false","N/A","false","None","DLI","Gang Manual Off-Track Pack","45","CURTAILED","2.8","0.85","R. Kumar SSE/P-Way"
"MBR-ER-2026-04764","2026-08-01T14:02:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-5866","HWH-ASN","ER","PAN","DGR","LOOP_LINE","152.834","158.011","5.177","1.75","km","37.4","94.8","FISH_BOLT","Fishplate/Bolt Defect","3","2.3","false","N/A","false","None","PAN","Gang Manual Off-Track Pack","75","SANCTIONED","3","0.88","R. Kumar SSE/P-Way"
"MBR-NR-2026-04765","2026-08-08T14:44:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-4389","NDLS-CNB","NR","GZB","ALJN","LOOP_LINE","378.113","383.037","4.924","478","sleepers","39.6","83.2","TWIST","Track Twist","6.6","4.9","true","ES-GZB-UP-05","true","Pt 188A/115B, Track Circuit TC-58","GZB","TRD Tower Wagon + S&T Interlocking Check","75","REJECTED","0","0.82","R. Kumar SSE/P-Way"
"MBR-WR-2026-04766","2026-07-12T11:44:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-762","BCT-ADI","WR","MMCT","BVI","SINGLE_LINE","473.107","474.828","1.721","3.39","km","48","90.1","KINK_RAIL","Kinked Rail","3.8","2.8","false","N/A","false","None","MMCT","Gang Manual Off-Track Pack","75","SANCTIONED","3.8","0.88","M. Singh PWI"
"MBR-NR-2026-04767","2026-07-26T19:35:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-2021","NDLS-CNB","NR","GZB","ALJN","LOOP_LINE","136.84","138.792","1.952","2.2","km","56.1","83.6","BALL_SETTLE","Ballast Settlement","3.6","2.7","false","N/A","false","None","GZB","Gang Manual Off-Track Pack","45","REJECTED","0","0.81","S. Sharma PWI"
"MBR-SR-2026-04768","2026-09-02T18:54:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-3549","MAS-SBC","SR","AJJ","KPD","SINGLE_LINE","247.313","253.042","5.729","4.15","km","40.6","94.4","DRAIN_BLOCK","Drainage Blockage","4.2","3.2","false","N/A","false","None","AJJ","Gang Manual Off-Track Pack","45","REJECTED","0","0.92","A. Verma APWI"
"MBR-SCR-2026-04769","2026-07-20T06:21:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-3390","SC-BZA","SCR","KZJ","WLMD","LOOP_LINE","269.19","273.055","3.865","1.61","km","38.3","90.9","DRAIN_BLOCK","Drainage Blockage","3.7","2.8","false","N/A","false","None","KZJ","Gang Manual Off-Track Pack","75","CURTAILED","2.8","0.84","D. Reddy SSE/P-Way"
"MBR-SCR-2026-04770","2026-07-03T10:16:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-7533","SC-BZA","SCR","SC","KZJ","SINGLE_LINE","29.294","35.104","5.81","629","sleepers","61.1","91.4","FISH_BOLT","Fishplate/Bolt Defect","6.5","4.9","true","ES-SC-UP-02","true","Pt 181A/114B, Track Circuit TC-17","SC","TRD Tower Wagon + S&T Interlocking Check","75","CURTAILED","4.9","0.84","S. Sharma PWI"
"MBR-WR-2026-04771","2026-09-22T11:54:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-2886","BCT-ADI","WR","PLG","VAPI","LOOP_LINE","161.773","165.946","4.173","1.66","km","37.9","84.9","KINK_RAIL","Kinked Rail","4.5","3.4","true","ES-PLG-UP-07","false","None","PLG","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","4.5","0.74","K. Joshi SE/P-Way"
"MBR-NR-2026-04772","2026-07-28T12:50:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-5709","NDLS-CNB","NR","TDL","ETW","UP_MAIN","193.846","194.287","0.441","6","turnouts","34.7","80.5","BALL_FOUL","Ballast Fouling","3.9","2.9","false","N/A","true","Pt 190A/174B, Track Circuit TC-24","TDL","Gang Manual Off-Track Pack","75","CURTAILED","2.9","0.79","K. Joshi SE/P-Way"
"MBR-NR-2026-04773","2026-08-11T08:48:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-8900","DLI-AMB","NR","KUN","UMB","LOOP_LINE","76.996","82.504","5.508","700","sleepers","53.8","88.7","RW_RAD","Rail Wear — Radius Reduction","5.6","4.2","true","ES-KUN-UP-04","true","Pt 152A/192B, Track Circuit TC-35","KUN","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","5.6","0.76","A. Verma APWI"
"MBR-NCR-2026-04774","2026-08-24T21:28:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-490","DLI-AGC","NCR","PWL","KSV","SINGLE_LINE","182.701","184.909","2.208","1.58","km","35.7","89.7","RW_LAT","Rail Wear — Lateral","3.2","2.4","false","N/A","false","None","PWL","Gang Manual Off-Track Pack","75","CURTAILED","2.4","0.81","S. Sharma PWI"
"MBR-NR-2026-04775","2026-09-22T11:33:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-141","NDLS-CNB","NR","TDL","ETW","SINGLE_LINE","136.213","136.775","0.562","5","turnouts","52.2","80.9","DRAIN_BLOCK","Drainage Blockage","3.6","2.7","false","N/A","true","Pt 157A/185B, Track Circuit TC-84","TDL","Gang Manual Off-Track Pack","75","CURTAILED","2.7","0.92","V. Gupta AEN"
"MBR-SR-2026-04776","2026-08-10T11:57:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-6785","MAS-SBC","SR","KPD","JTJ","UP_MAIN","98.995","102.284","3.289","610","sleepers","54.5","89.5","FORM_FAIL","Formation Failure","5.7","4.3","true","ES-KPD-UP-07","true","Pt 165A/106B, Track Circuit TC-21","KPD","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","5.7","0.7","D. Reddy SSE/P-Way"
"MBR-NR-2026-04777","2026-08-04T17:53:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-1125","DLI-AMB","NR","SZM","SNP","UP_MAIN","11.141","14.639","3.498","414","sleepers","52.7","86.9","ALIGN_VERT","Alignment — Vertical (Unevenness)","5.7","4.3","true","ES-SZM-UP-06","true","Pt 148A/135B, Track Circuit TC-28","SZM","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","5.7","0.82","A. Verma APWI"
"MBR-SCR-2026-04778","2026-09-01T10:41:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-8336","SC-BZA","SCR","SC","KZJ","LOOP_LINE","157.575","162.182","4.607","588","sleepers","45.2","86.5","ALIGN_LAT","Alignment — Lateral","6.2","4.7","true","ES-SC-UP-01","true","Pt 105A/118B, Track Circuit TC-11","SC","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","6.2","0.69","V. Gupta AEN"
"MBR-SCR-2026-04779","2026-08-16T14:38:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-8943","SC-BZA","SCR","SC","KZJ","UP_MAIN","253.247","255.232","1.985","1.57","km","32.5","91.7","RW_LAT","Rail Wear — Lateral","3.6","2.7","false","N/A","false","None","SC","Gang Manual Off-Track Pack","75","SANCTIONED","3.6","0.82","A. Verma APWI"
"MBR-WR-2026-04780","2026-07-14T11:01:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-6440","BCT-ADI","WR","BL","ST","UP_MAIN","244.673","250.414","5.741","2.97","km","59.1","80.8","GAUGE_WIDE","Gauge — Wide","4","3","false","N/A","false","None","BL","Gang Manual Off-Track Pack","75","CURTAILED","3","0.94","A. Verma APWI"
"MBR-NR-2026-04781","2026-08-12T21:41:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-6475","NDLS-CNB","NR","GZB","ALJN","SINGLE_LINE","217.616","222.83","5.214","550","sleepers","61.7","85.8","ALIGN_LAT","Alignment — Lateral","6.6","4.9","true","ES-GZB-UP-02","true","Pt 199A/163B, Track Circuit TC-91","GZB","TRD Tower Wagon + S&T Interlocking Check","75","REJECTED","0","0.67","P. Nair JE/P-Way"
"MBR-SR-2026-04782","2026-07-03T16:09:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-2124","MAS-SBC","SR","KJM","SBC","UP_MAIN","232.91","236.752","3.842","3.17","km","35.6","92.9","GAUGE_TIGHT","Gauge — Tight","4.2","3.2","false","N/A","false","None","KJM","Gang Manual Off-Track Pack","45","SANCTIONED","4.2","0.88","R. Kumar SSE/P-Way"
"MBR-ER-2026-04783","2026-07-21T13:25:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-1406","HWH-ASN","ER","RNG","ASN","UP_MAIN","198.618","204.454","5.836","2.08","km","58.4","94.5","ALIGN_VERT","Alignment — Vertical (Unevenness)","3.2","2.4","false","N/A","false","None","RNG","Gang Manual Off-Track Pack","75","CURTAILED","2.4","0.78","S. Sharma PWI"
"MBR-NR-2026-04784","2026-09-10T17:31:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-4127","DLI-AMB","NR","KUN","UMB","DN_MAIN","182.755","187.976","5.221","2.14","km","43.7","88.3","FORM_FAIL","Formation Failure","3.3","2.5","false","N/A","false","None","KUN","Gang Manual Off-Track Pack","75","SANCTIONED","3.3","0.82","A. Verma APWI"
"MBR-SCR-2026-04785","2026-07-22T06:05:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-3812","SC-BZA","SCR","KZJ","WLMD","DN_MAIN","197.23","199.953","2.723","3.94","km","49","81","ALIGN_VERT","Alignment — Vertical (Unevenness)","4.3","3.2","false","N/A","false","None","KZJ","Gang Manual Off-Track Pack","45","DEFERRED","0","0.91","A. Verma APWI"
"MBR-NR-2026-04786","2026-09-14T16:58:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-6033","DLI-AMB","NR","SZM","SNP","LOOP_LINE","85.172","86.752","1.58","3.54","km","53.6","85.3","CROSS_LVL","Cross-Level Defect","4","3","false","N/A","false","None","SZM","Gang Manual Off-Track Pack","45","CURTAILED","3","0.93","A. Verma APWI"
"MBR-SCR-2026-04787","2026-09-17T09:36:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-6532","SC-BZA","SCR","SC","KZJ","UP_MAIN","197.161","200.538","3.377","2.32","km","60.5","87.2","SQUAT","Squat Defect","3.7","2.8","false","N/A","false","None","SC","Gang Manual Off-Track Pack","75","SANCTIONED","3.7","0.82","S. Sharma PWI"
"MBR-SCR-2026-04788","2026-08-01T17:24:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-9142","SC-BZA","SCR","WLMD","NLDA","DN_MAIN","250.188","252.281","2.093","3.56","km","60.4","81.3","CORRUG","Corrugation","4.3","3.2","false","N/A","false","None","WLMD","Gang Manual Off-Track Pack","45","CURTAILED","3.2","0.84","R. Kumar SSE/P-Way"
"MBR-ER-2026-04789","2026-07-07T14:28:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-2845","HWH-ASN","ER","DGR","RNG","UP_MAIN","120.672","122.623","1.951","1.71","km","51.3","89.4","SURF_CRACK","Surface Crack","4.4","3.3","false","N/A","false","None","DGR","Gang Manual Off-Track Pack","45","SANCTIONED","4.4","0.93","D. Reddy SSE/P-Way"
"MBR-ER-2026-04790","2026-07-17T19:38:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-736","HWH-ASN","ER","PAN","DGR","SINGLE_LINE","15.552","17.269","1.717","3.31","km","35.2","81.3","RW_RAD","Rail Wear — Radius Reduction","4.4","3.3","false","N/A","false","None","PAN","Gang Manual Off-Track Pack","45","CURTAILED","3.3","0.84","M. Singh PWI"
"MBR-CR-2026-04791","2026-08-22T21:39:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-2470","CSTM-PUNE","CR","KYN","KAT","DN_MAIN","85.366","87.593","2.227","3.51","km","32.9","85.6","TRACK_BUCK","Track Buckling","3.3","2.5","false","N/A","false","None","KYN","Gang Manual Off-Track Pack","75","SANCTIONED","3.3","0.83","V. Gupta AEN"
"MBR-CR-2026-04792","2026-07-06T14:05:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-5128","CSTM-PUNE","CR","KYN","KAT","UP_MAIN","176.708","182.337","5.629","3.77","km","52.8","80.2","FORM_FAIL","Formation Failure","3.4","2.5","false","N/A","false","None","KYN","Gang Manual Off-Track Pack","75","SANCTIONED","3.4","0.81","M. Singh PWI"
"MBR-WR-2026-04793","2026-08-25T18:11:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-4373","BCT-ADI","WR","PLG","VAPI","LOOP_LINE","252.125","252.888","0.763","5","turnouts","32.3","85","TWIST","Track Twist","3.3","2.5","false","N/A","true","Pt 147A/184B, Track Circuit TC-80","PLG","Gang Manual Off-Track Pack","75","SANCTIONED","3.3","0.9","A. Verma APWI"
"MBR-SR-2026-04794","2026-09-04T20:15:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-8563","MAS-SBC","SR","BWT","KJM","SINGLE_LINE","0.049","3.014","2.965","698","sleepers","36.7","81.3","RAIL_FRAC","Rail Fracture","6.9","5.2","true","ES-BWT-UP-09","true","Pt 179A/186B, Track Circuit TC-77","BWT","TRD Tower Wagon + S&T Interlocking Check","75","CURTAILED","5.2","0.77","A. Verma APWI"
"MBR-NCR-2026-04795","2026-09-04T12:11:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-1949","DLI-AGC","NCR","FDB","PWL","SINGLE_LINE","23.955","25.526","1.571","3.26","km","33","81.8","FORM_FAIL","Formation Failure","3.2","2.4","false","N/A","false","None","FDB","Gang Manual Off-Track Pack","75","SANCTIONED","3.2","0.84","R. Kumar SSE/P-Way"
"MBR-NCR-2026-04796","2026-08-05T15:11:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-2545","DLI-AGC","NCR","KSV","MTJ","UP_MAIN","55.297","57.07","1.773","4.04","km","64.6","91.5","SLEEPER_DEF","Sleeper Defect","5.2","3.9","true","ES-KSV-UP-06","false","None","KSV","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","5.2","0.67","D. Reddy SSE/P-Way"
"MBR-ER-2026-04797","2026-07-12T17:47:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-9603","HWH-ASN","ER","HWH","BDC","LOOP_LINE","121.843","125.692","3.849","2.65","km","59.3","83.9","TRACK_BUCK","Track Buckling","3.7","2.8","false","N/A","false","None","HWH","Gang Manual Off-Track Pack","75","REJECTED","0","0.85","D. Reddy SSE/P-Way"
