sample_id,dept_code,zone,division,section_id,section_encoded,track_type_encoded,from_km,to_km,km_span,elementary_section_id,defect_type,defect_severity_score,days_overdue,work_category,demanded_duration_mins,power_cut_required,traffic_cut_required,tower_wagon_required,traffic_density_trains_per_day,coa_available_free_slot_mins,concurrent_engg_block_available,concurrent_engg_block_overlap_pct,peak_hours_conflict,ambient_temp_factor,speed_risk_factor,urgency_score
ML-GEN-00532,"TRD","CR","BSL","BSL-NGP",465,0,561.875,564.892,3.018,"ES-C54B","DROPPER_DEFECTIVE",0.561,12,"EMERGENCY_REPAIR",33,1,0,0,57,185,1,0.66,0,0.54,0.497,0.624
ML-GEN-01932,"TRD","CR","BSL","BSL-NGP",465,0,716.222,717.698,1.477,"ES-C54B","CANTILEVER_MISALIGN",0.5781,9,"DEFECT_ATTENDANCE",54,1,0,0,74,132,0,0,0,0.734,0.353,0.5953
ML-GEN-01785,"TRD","NR","DLI","GZB-MB",515,0,48.866,53.196,4.33,"ES-D04B","INSULATOR_FLASHOVER",0.6853,11,"PREVENTIVE_MAINT",72,1,1,1,122,132,1,0.98,0,0.372,0.66,0.6332
ML-GEN-01549,"TRD","CR","BSL","KYN-BSL",386,1,429.822,433.554,3.733,"ES-C50B","CANTILEVER_MISALIGN",0.5213,15,"EMERGENCY_REPAIR",79,1,1,0,87,117,1,0.67,0,0.743,0.562,0.6311
ML-GEN-00827,"TRD","WR","BCT","BVI-VR",208,1,91.185,91.954,0.769,"ES-W44A","CW_WEAR",0.6958,14,"DEFECT_ATTENDANCE",102,1,1,1,210,30,1,0.92,0,0.697,0.779,0.6747
ML-GEN-01323,"TRD","ECR","DNR","DNR-PNBE",454,0,541.12,543.156,2.036,"ES-24B","NEUTRAL_PTFE",0.6684,12,"AOH_SCHEDULE",156,1,1,1,120,80,1,0.88,0,0.301,0.691,0.6136
ML-GEN-00337,"TRD","ECR","DNR","DNR-PNBE",454,1,540.28,541.698,1.418,"ES-25A","CW_WEAR",0.4161,15,"AOH_SCHEDULE",156,1,1,1,97,110,0,0,0,0.759,0.854,0.6443
ML-GEN-01537,"TRD","CR","BSL","KYN-BSL",386,1,266.189,268.178,1.989,"ES-C51A","CANTILEVER_MISALIGN",0.6227,16,"POH_SCHEDULE",187,1,1,1,78,140,1,0.7,0,0.781,0.289,0.6251
ML-GEN-02089,"TRD","NR","DLI","GZB-MB",515,1,56.106,59.263,3.157,"ES-D04B","INSULATOR_FLASHOVER",0.5762,9,"POH_SCHEDULE",119,1,1,1,134,93,1,0.82,0,0.266,0.475,0.6052
ML-GEN-01778,"TRD","CR","BSL","BSL-NGP",465,1,733.556,735.083,1.527,"ES-C53B","CW_WEAR",0.534,11,"AOH_SCHEDULE",177,1,1,1,72,159,0,0,0,0.534,0.323,0.6187
ML-GEN-00005,"TRD","CR","BSL","KYN-BSL",386,1,260.967,264.593,3.626,"ES-C52A","INSULATOR_FLASHOVER",0.9535,13,"FOOT_PATROL",101,1,1,1,91,107,0,0,0,0.668,0.752,0.664
ML-GEN-00197,"TRD","CR","BSL","KYN-BSL",386,0,170.372,173.664,3.292,"ES-C50A","BIRD_MENACE",0.9395,6,"PREVENTIVE_MAINT",135,1,1,1,93,104,0,0,0,0.613,0.897,0.6636
ML-GEN-02491,"TRD","CR","BSL","BSL-NGP",465,1,726.785,727.728,0.943,"ES-C54B","NEUTRAL_PTFE",0.6397,12,"EMERGENCY_REPAIR",101,1,1,1,64,198,1,0.56,0,0.454,0.406,0.6214
ML-GEN-02478,"TRD","WR","BCT","BCT-BVI",543,1,21.671,24.127,2.456,"ES-W41B","INSULATOR_FLASHOVER",0.7404,8,"FOOT_PATROL",77,1,1,1,286,30,1,0.6,1,0.336,0.432,0.6186
ML-GEN-01417,"TRD","WR","BCT","BCT-BVI",543,1,20.882,23.288,2.406,"ES-W40A","INSULATOR_FLASHOVER",0.7655,12,"POH_SCHEDULE",197,1,1,1,293,30,0,0,0,0.48,0.772,0.6503
ML-GEN-00919,"TRD","CR","BSL","KYN-BSL",386,0,248.68,251.401,2.721,"ES-C52A","JUMPER_HOTSPOT",0.8006,12,"DEFECT_ATTENDANCE",120,1,1,1,95,132,0,0,0,0.304,0.466,0.661
ML-GEN-01376,"TRD","CR","BSL","BSL-NGP",465,1,650.027,652.735,2.708,"ES-C53B","CW_WEAR",0.404,15,"AOH_SCHEDULE",186,1,1,1,60,153,1,0.68,0,0.322,0.311,0.5923
ML-GEN-00637,"TRD","NR","DLI","NDLS-PWL",389,0,40.037,43.258,3.221,"ES-D07A","ANTICREEP_DEFECT",0.5064,16,"PREVENTIVE_MAINT",109,1,1,1,115,100,0,0,0,0.329,0.566,0.6029
ML-GEN-00214,"TRD","NR","DLI","NDLS-GZB",823,0,10.57,12.457,1.887,"ES-D03A","CANTILEVER_MISALIGN",0.7157,8,"POH_SCHEDULE",162,1,1,1,172,30,0,0,0,0.511,0.78,0.6293
ML-GEN-00815,"TRD","CR","BSL","BSL-NGP",465,1,677.332,680.514,3.182,"ES-C54A","JUMPER_HOTSPOT",0.9314,10,"FOOT_PATROL",110,1,1,1,73,145,1,0.54,0,0.58,0.351,0.6452
ML-GEN-01996,"TRD","WR","BCT","BVI-VR",208,1,92.132,92.92,0.788,"ES-W44B","CW_WEAR",0.4988,13,"DEFECT_ATTENDANCE",142,1,1,1,234,30,1,0.56,0,0.268,0.411,0.6198
ML-GEN-02353,"TRD","ECR","DNR","PNBE-RJPB",870,0,546.509,548.766,2.257,"ES-18B","CW_WEAR",0.6149,9,"DEFECT_ATTENDANCE",105,1,1,1,120,120,0,0,0,0.642,0.449,0.6278
ML-GEN-02001,"TRD","WR","BCT","BVI-VR",208,0,80.262,82.71,2.448,"ES-W44A","DROPPER_DEFECTIVE",0.4645,19,"PREVENTIVE_MAINT",148,1,1,1,196,30,1,0.7,1,0.679,0.493,0.6426
ML-GEN-02105,"TRD","NR","DLI","GZB-MB",515,1,44.056,47.531,3.475,"ES-D05B","INSULATOR_FLASHOVER",0.8476,15,"DEFECT_ATTENDANCE",74,1,1,0,112,102,1,0.8,0,0.63,0.602,0.6621
ML-GEN-00933,"TRD","ECR","DNR","BXR-DNR",655,1,612.467,613.756,1.289,"ES-09C","CANTILEVER_MISALIGN",0.6293,15,"PREVENTIVE_MAINT",44,1,0,1,96,137,1,0.61,0,0.439,0.804,0.6405
ML-GEN-01853,"TRD","WR","BCT","BVI-VR",208,0,93.399,95.778,2.379,"ES-W43A","DROPPER_DEFECTIVE",0.4414,10,"PREVENTIVE_MAINT",76,1,1,1,201,30,1,0.79,0,0.606,0.424,0.6135
ML-GEN-02010,"TRD","CR","BSL","BSL-NGP",465,0,601.387,605.206,3.819,"ES-C53A","JUMPER_HOTSPOT",0.8845,17,"FOOT_PATROL",103,1,1,1,70,172,0,0,0,0.228,0.247,0.649
ML-GEN-01900,"TRD","NR","DLI","NDLS-PWL",389,0,11.503,15.4,3.897,"ES-D07A","NEUTRAL_PTFE",0.7016,10,"EMERGENCY_REPAIR",77,1,1,1,99,110,0,0,0,0.38,0.87,0.64
ML-GEN-02091,"TRD","CR","BSL","BSL-NGP",465,1,776.134,779.468,3.334,"ES-C54A","DROPPER_DEFECTIVE",0.5681,14,"POH_SCHEDULE",142,1,1,1,69,156,1,0.99,0,0.462,0.154,0.6042
ML-GEN-00401,"TRD","NR","DLI","GZB-MB",515,1,44.706,48.494,3.788,"ES-D05B","CANTILEVER_MISALIGN",0.6311,17,"DEFECT_ATTENDANCE",80,1,1,0,112,132,1,0.97,1,0.301,0.779,0.6606
ML-GEN-02322,"TRD","CR","BSL","BSL-NGP",465,0,528.839,532.211,3.372,"ES-C54A","STEADYARM_CORRODED",0.6509,14,"AOH_SCHEDULE",191,1,1,1,85,186,0,0,0,0.583,0.487,0.6357
ML-GEN-00559,"TRD","CR","BSL","KYN-BSL",386,0,236.247,239.851,3.604,"ES-C51B","INSULATOR_FLASHOVER",0.9291,6,"FOOT_PATROL",70,1,1,1,94,119,0,0,0,0.35,0.439,0.6312
ML-GEN-01813,"TRD","NR","DLI","NDLS-GZB",823,1,1.018,2.525,1.507,"ES-D01A","CANTILEVER_MISALIGN",0.6552,15,"FOOT_PATROL",48,1,1,0,167,47,1,1,0,0.389,0.703,0.6299
ML-GEN-00755,"TRD","NR","DLI","NDLS-PWL",389,0,22.678,26.266,3.588,"ES-D06B","BIRD_MENACE",1,13,"PREVENTIVE_MAINT",178,1,1,1,136,101,1,0.58,0,0.517,0.631,0.6772
ML-GEN-00925,"TRD","NR","DLI","NDLS-PWL",389,0,12.267,15.14,2.873,"ES-D07B","CW_WEAR",0.6962,7,"DEFECT_ATTENDANCE",108,1,1,1,138,87,0,0,0,0.553,0.732,0.626
ML-GEN-01860,"TRD","ECR","DNR","PNBE-RJPB",870,1,546.279,548.543,2.264,"ES-18B","JUMPER_HOTSPOT",0.8833,15,"FOOT_PATROL",93,1,1,1,154,45,0,0,0,0.418,0.809,0.6527
ML-GEN-01877,"TRD","CR","BSL","KYN-BSL",386,1,330.757,335.091,4.334,"ES-C51B","INSULATOR_FLASHOVER",0.8477,8,"FOOT_PATROL",91,1,1,1,71,138,1,0.98,0,0.583,0.152,0.6578
ML-GEN-02470,"TRD","WR","BCT","BVI-VR",208,1,64.767,67.95,3.182,"ES-W44B","JUMPER_HOTSPOT",0.8915,10,"AOH_SCHEDULE",208,1,1,1,212,30,0,0,0,0.34,0.556,0.6485
ML-GEN-00519,"TRD","WR","BCT","BVI-VR",208,1,96.792,97.571,0.779,"ES-W44A","CW_WEAR",0.7656,60,"EMERGENCY_REPAIR",73,1,1,0,207,30,1,0.97,1,0.58,0.585,0.745
ML-GEN-00258,"TRD","NR","DLI","NDLS-GZB",823,0,8.81,10.747,1.937,"ES-D03A","CW_WEAR",0.4755,15,"PREVENTIVE_MAINT",85,1,1,0,193,30,1,0.77,1,0.624,0.571,0.6159
ML-GEN-00807,"TRD","NR","DLI","NDLS-PWL",389,0,27.813,30.036,2.223,"ES-D07B","INSULATOR_FLASHOVER",0.8059,11,"DEFECT_ATTENDANCE",130,1,1,1,113,103,1,0.81,1,0.482,0.759,0.6368
ML-GEN-01362,"TRD","CR","BSL","KYN-BSL",386,1,90.191,91.548,1.357,"ES-C52A","INSULATOR_FLASHOVER",0.8211,8,"PREVENTIVE_MAINT",140,1,1,1,96,137,1,0.96,0,0.37,0.894,0.6601
ML-GEN-01445,"TRD","CR","BSL","KYN-BSL",386,1,431.896,433.299,1.403,"ES-C52A","INSULATOR_FLASHOVER",0.7451,14,"PREVENTIVE_MAINT",78,1,1,0,96,106,1,0.97,0,0.638,0.682,0.6597
ML-GEN-00935,"TRD","ECR","DNR","MKA-BKP",417,1,489.017,490.616,1.599,"ES-31A","ANTICREEP_DEFECT",0.5909,14,"EMERGENCY_REPAIR",76,1,1,0,84,116,0,0,0,0.377,0.752,0.6516
ML-GEN-01621,"TRD","NR","DLI","GZB-MB",515,1,62.576,63.105,0.529,"ES-D05A","INSULATOR_FLASHOVER",0.5329,16,"AOH_SCHEDULE",116,1,1,1,120,120,0,0,0,0.544,0.425,0.6152
ML-GEN-00321,"TRD","ECR","DNR","DNR-PNBE",454,0,542.15,543.17,1.02,"ES-25A","INSULATOR_FLASHOVER",0.8104,8,"DEFECT_ATTENDANCE",72,1,1,1,112,113,0,0,0,0.423,0.634,0.6453
ML-GEN-02174,"TRD","CR","BSL","BSL-NGP",465,1,619.17,623.078,3.909,"ES-C54A","CANTILEVER_MISALIGN",0.6546,11,"PREVENTIVE_MAINT",79,1,1,1,68,150,1,0.8,0,0.73,0.477,0.6334
ML-GEN-00708,"TRD","NR","DLI","NDLS-GZB",823,0,1.433,6.129,4.696,"ES-D01A","DROPPER_DEFECTIVE",0.6945,9,"AOH_SCHEDULE",208,1,1,1,181,35,1,0.64,1,0.437,0.479,0.6507
ML-GEN-01341,"TRD","NR","DLI","NDLS-GZB",823,0,18.01,22.756,4.746,"ES-D02A","CANTILEVER_MISALIGN",0.6824,7,"FOOT_PATROL",110,1,1,1,177,30,1,0.72,1,0.857,0.758,0.6445
ML-GEN-01436,"TRD","ECR","DNR","DNR-PNBE",454,1,541.816,543.917,2.101,"ES-24A","JUMPER_HOTSPOT",1,7,"POH_SCHEDULE",156,1,1,1,112,113,1,0.71,0,0.721,0.787,0.6644
ML-GEN-00202,"TRD","NR","DLI","NDLS-GZB",823,1,25.474,26.484,1.009,"ES-D01B","CW_WEAR",0.4928,13,"PREVENTIVE_MAINT",73,1,1,1,158,30,1,0.79,0,0.661,0.881,0.6456
ML-GEN-01573,"TRD","NR","DLI","GZB-MB",515,0,53.022,57.39,4.369,"ES-D05A","JUMPER_HOTSPOT",0.9427,16,"FOOT_PATROL",98,1,1,1,129,91,0,0,0,0.637,0.71,0.6585
ML-GEN-01157,"TRD","NR","DLI","NDLS-PWL",389,1,23.582,25.638,2.056,"ES-D07A","BIRD_MENACE",0.7536,12,"FOOT_PATROL",98,1,1,1,107,116,0,0,1,0.656,0.559,0.6584
ML-GEN-01581,"TRD","ECR","DNR","DNR-PNBE",454,0,542.246,543.272,1.027,"ES-24A","BIRD_MENACE",0.796,18,"PREVENTIVE_MAINT",156,1,1,1,116,119,1,0.79,1,0.32,0.891,0.661
ML-GEN-00271,"TRD","CR","BSL","KYN-BSL",386,0,411.837,412.621,0.784,"ES-C51B","ANTICREEP_DEFECT",0.6216,15,"PREVENTIVE_MAINT",103,1,1,1,107,79,0,0,0,0.716,0.895,0.6619
ML-GEN-00224,"TRD","NR","DLI","NDLS-GZB",823,0,4.482,5.791,1.309,"ES-D03A","INSULATOR_FLASHOVER",0.9458,61,"EMERGENCY_REPAIR",39,1,1,1,171,30,1,0.75,0,0.723,0.588,0.7807
ML-GEN-02382,"TRD","CR","BSL","BSL-NGP",465,0,711.995,715.272,3.278,"ES-C53A","STEADYARM_CORRODED",0.5952,17,"EMERGENCY_REPAIR",49,1,0,1,67,133,1,0.53,0,0.775,0.191,0.6298
ML-GEN-02472,"TRD","WR","BCT","BCT-BVI",543,1,18.21,19.823,1.613,"ES-W42A","CANTILEVER_MISALIGN",0.6405,11,"FOOT_PATROL",121,1,1,1,245,30,1,0.71,1,0.858,0.676,0.6403
ML-GEN-00449,"TRD","CR","BSL","KYN-BSL",386,1,159.755,162.441,2.686,"ES-C50A","STEADYARM_CORRODED",0.7611,12,"AOH_SCHEDULE",148,1,1,1,82,136,1,0.85,0,0.656,0.734,0.6522
ML-GEN-00048,"TRD","WR","BCT","BCT-BVI",543,0,25.614,30.338,4.725,"ES-W40A","JUMPER_HOTSPOT",0.7306,11,"AOH_SCHEDULE",147,1,1,1,192,30,1,0.74,0,0.551,0.479,0.6485
ML-GEN-00292,"TRD","CR","BSL","BSL-NGP",465,0,611.059,613.685,2.626,"ES-C53A","STEADYARM_CORRODED",0.5147,9,"EMERGENCY_REPAIR",69,1,1,0,68,167,1,0.97,0,0.39,0.448,0.5986
ML-GEN-00461,"TRD","CR","BSL","KYN-BSL",386,1,334.898,336.286,1.388,"ES-C52A","JUMPER_HOTSPOT",0.7808,12,"PREVENTIVE_MAINT",64,1,1,1,87,94,1,0.99,0,0.583,0.508,0.6394
ML-GEN-01535,"TRD","ECR","DNR","MKA-BKP",417,1,489.121,491.477,2.356,"ES-31B","CW_WEAR",0.6316,14,"EMERGENCY_REPAIR",69,1,1,0,71,158,1,0.88,0,0.59,0.186,0.6288
ML-GEN-02376,"TRD","CR","BSL","KYN-BSL",386,1,156.143,159.355,3.212,"ES-C52A","BIRD_MENACE",0.9451,20,"FOOT_PATROL",69,1,1,1,92,135,0,0,0,0.527,0.586,0.692
ML-GEN-01301,"TRD","CR","BSL","BSL-NGP",465,0,772.684,777.352,4.668,"ES-C53B","JUMPER_HOTSPOT",0.9033,12,"PREVENTIVE_MAINT",82,1,1,1,60,148,1,0.64,0,0.868,0.126,0.6542
ML-GEN-00403,"TRD","CR","BSL","KYN-BSL",386,0,359.677,364.435,4.758,"ES-C51A","ANTICREEP_DEFECT",0.5298,15,"FOOT_PATROL",48,1,0,0,87,126,0,0,0,0.699,0.599,0.6137
ML-GEN-00607,"TRD","ECR","DNR","PNBE-RJPB",870,1,545.864,547.451,1.587,"ES-19A","JUMPER_HOTSPOT",0.9467,15,"FOOT_PATROL",99,1,1,1,167,40,1,0.84,0,0.449,0.896,0.6601
ML-GEN-01802,"TRD","ECR","DNR","PNBE-RJPB",870,1,546.692,548.839,2.147,"ES-18B","CANTILEVER_MISALIGN",0.7871,11,"POH_SCHEDULE",130,1,1,1,147,70,0,0,0,0.165,0.723,0.6489
ML-GEN-00354,"TRD","WR","BCT","BCT-BVI",543,0,47.988,52.369,4.381,"ES-W41B","NEUTRAL_PTFE",0.7244,14,"PREVENTIVE_MAINT",149,1,1,1,282,30,1,0.87,1,0.781,0.7,0.6598
ML-GEN-01439,"TRD","CR","BSL","KYN-BSL",386,1,155.36,156.702,1.342,"ES-C52A","JUMPER_HOTSPOT",0.8054,10,"DEFECT_ATTENDANCE",92,1,1,1,88,143,1,0.89,0,0.257,0.805,0.6509
ML-GEN-01584,"TRD","WR","BCT","BCT-BVI",543,0,40.109,42.71,2.601,"ES-W41A","NEUTRAL_PTFE",0.7381,21,"FOOT_PATROL",74,1,1,0,246,30,1,0.5,0,0.63,0.467,0.6509
ML-GEN-00426,"TRD","CR","BSL","BSL-NGP",465,1,619.116,623.531,4.415,"ES-C54B","DROPPER_DEFECTIVE",0.3996,11,"PREVENTIVE_MAINT",131,1,1,1,63,164,1,0.97,0,0.561,0.387,0.5682
ML-GEN-00270,"TRD","CR","BSL","KYN-BSL",386,0,247.769,249.047,1.278,"ES-C51B","CW_WEAR",0.6119,15,"PREVENTIVE_MAINT",90,1,1,1,100,149,1,0.99,0,0.344,0.598,0.6397
ML-GEN-02029,"TRD","WR","BCT","BVI-VR",208,0,60.728,62.567,1.839,"ES-W43B","INSULATOR_FLASHOVER",0.6705,10,"DEFECT_ATTENDANCE",128,1,1,1,196,30,1,0.62,1,0.73,0.421,0.6444
ML-GEN-00491,"TRD","WR","BCT","BCT-BVI",543,1,38.16,40.91,2.75,"ES-W41A","DROPPER_DEFECTIVE",0.4398,12,"DEFECT_ATTENDANCE",128,1,1,1,243,30,1,0.71,0,0.55,0.788,0.6026
ML-GEN-00215,"TRD","ECR","DNR","MKA-BKP",417,1,491.732,492.385,0.654,"ES-32A","INSULATOR_FLASHOVER",0.7714,16,"POH_SCHEDULE",170,1,1,1,78,171,0,0,0,0.575,0.123,0.6279
ML-GEN-01511,"TRD","WR","BCT","BCT-BVI",543,1,7.812,8.933,1.121,"ES-W40A","INSULATOR_FLASHOVER",0.7404,16,"DEFECT_ATTENDANCE",153,1,1,1,255,30,1,0.53,1,0.485,0.541,0.6485
ML-GEN-02413,"TRD","NR","DLI","GZB-MB",515,0,43.358,45.924,2.566,"ES-D05B","BIRD_MENACE",0.7726,21,"AOH_SCHEDULE",198,1,1,1,117,85,1,0.97,0,0.514,0.478,0.6672
ML-GEN-00177,"TRD","ECR","DNR","BXR-DNR",655,1,610.755,611.512,0.756,"ES-09B","JUMPER_HOTSPOT",0.8211,7,"EMERGENCY_REPAIR",92,1,1,1,97,150,1,0.89,0,0.706,0.726,0.6539
ML-GEN-02439,"TRD","ECR","DNR","MKA-BKP",417,0,490.817,492.507,1.69,"ES-31B","INSULATOR_FLASHOVER",0.8343,11,"FOOT_PATROL",71,1,1,0,80,161,0,0,0,0.211,0.201,0.6077
ML-GEN-01500,"TRD","ECR","DNR","BXR-DNR",655,1,611.368,613.149,1.781,"ES-10A","DROPPER_DEFECTIVE",0.4744,8,"POH_SCHEDULE",95,1,1,1,94,92,1,0.58,0,0.774,0.797,0.6114
ML-GEN-00306,"TRD","CR","BSL","KYN-BSL",386,1,438.258,439.722,1.464,"ES-C51B","INSULATOR_FLASHOVER",0.6701,7,"AOH_SCHEDULE",216,1,1,1,96,133,1,0.7,0,0.662,0.444,0.6239
ML-GEN-00587,"TRD","ECR","DNR","PNBE-RJPB",870,0,545.939,546.691,0.752,"ES-18B","CANTILEVER_MISALIGN",0.5327,18,"EMERGENCY_REPAIR",50,1,1,1,134,67,0,0,0,0.391,0.565,0.6085
ML-GEN-01163,"TRD","WR","BCT","BCT-BVI",543,1,0.997,2.297,1.3,"ES-W41B","CANTILEVER_MISALIGN",0.6364,14,"PREVENTIVE_MAINT",71,1,1,1,252,30,0,0,1,0.262,0.827,0.6246
ML-GEN-00599,"TRD","CR","BSL","KYN-BSL",386,0,159.717,163.868,4.151,"ES-C51A","CW_WEAR",0.7218,13,"EMERGENCY_REPAIR",68,1,1,1,85,158,0,0,0,0.656,0.598,0.6188
ML-GEN-00934,"TRD","CR","BSL","KYN-BSL",386,1,348.627,353.124,4.498,"ES-C51B","INSULATOR_FLASHOVER",0.7861,6,"PREVENTIVE_MAINT",103,1,1,1,91,127,0,0,0,0.755,0.571,0.6527
ML-GEN-01250,"TRD","CR","BSL","BSL-NGP",465,0,484.126,487.888,3.762,"ES-C53A","ANTICREEP_DEFECT",0.6928,9,"PREVENTIVE_MAINT",186,1,1,1,58,201,0,0,0,0.208,0.276,0.6058
ML-GEN-00936,"TRD","CR","BSL","KYN-BSL",386,0,241.881,245.921,4.04,"ES-C51A","CANTILEVER_MISALIGN",0.695,5,"AOH_SCHEDULE",148,1,1,1,83,106,0,0,0,0.228,0.541,0.6122
ML-GEN-00548,"TRD","NR","DLI","NDLS-PWL",389,1,50.591,54.716,4.125,"ES-D06B","DROPPER_DEFECTIVE",0.5392,11,"POH_SCHEDULE",121,1,1,1,103,111,1,0.95,0,0.704,0.638,0.6314
ML-GEN-00125,"TRD","CR","BSL","BSL-NGP",465,0,643.785,644.489,0.704,"ES-C53A","NEUTRAL_PTFE",0.593,41,"PREVENTIVE_MAINT",110,1,1,1,70,138,0,0,0,0.362,0.193,0.6562
ML-GEN-00680,"TRD","NR","DLI","NDLS-PWL",389,0,12.84,16.593,3.753,"ES-D07B","INSULATOR_FLASHOVER",0.8189,12,"PREVENTIVE_MAINT",165,1,1,1,96,106,1,0.5,0,0.68,0.592,0.6451
ML-GEN-00639,"TRD","CR","BSL","BSL-NGP",465,1,544.13,545.686,1.556,"ES-C54A","DROPPER_DEFECTIVE",0.6585,16,"DEFECT_ATTENDANCE",127,1,1,1,75,144,1,0.78,0,0.49,0.132,0.6166
ML-GEN-01011,"TRD","NR","DLI","NDLS-GZB",823,0,24.131,26.347,2.217,"ES-D02A","CANTILEVER_MISALIGN",0.801,13,"DEFECT_ATTENDANCE",93,1,1,1,184,30,1,0.81,0,0.117,0.619,0.6413
ML-GEN-00959,"TRD","CR","BSL","BSL-NGP",465,1,494.059,499.008,4.95,"ES-C53B","JUMPER_HOTSPOT",0.8207,11,"DEFECT_ATTENDANCE",118,1,1,1,78,129,1,0.62,0,0.788,0.364,0.656
ML-GEN-02179,"TRD","NR","DLI","GZB-MB",515,1,40.62,42.604,1.983,"ES-D05B","JUMPER_HOTSPOT",0.9984,11,"EMERGENCY_REPAIR",64,1,1,1,118,125,0,0,0,0.795,0.599,0.6584
ML-GEN-01081,"TRD","ECR","DNR","BXR-DNR",655,0,613.348,613.972,0.624,"ES-09A","CW_WEAR",0.635,14,"PREVENTIVE_MAINT",101,1,1,1,107,83,1,0.99,0,0.57,0.419,0.6308
ML-GEN-00647,"TRD","WR","BCT","BVI-VR",208,1,90.745,92.224,1.479,"ES-W44B","DROPPER_DEFECTIVE",0.3656,13,"POH_SCHEDULE",139,1,1,1,256,30,0,0,0,0.879,0.505,0.6137
ML-GEN-01522,"TRD","WR","BCT","BVI-VR",208,1,69.935,74.221,4.285,"ES-W44A","DROPPER_DEFECTIVE",0.5661,10,"DEFECT_ATTENDANCE",95,1,1,1,208,30,1,0.95,0,0.214,0.781,0.6174
ML-GEN-01352,"TRD","CR","BSL","KYN-BSL",386,1,136.552,140.686,4.135,"ES-C52A","DROPPER_DEFECTIVE",0.5874,49,"EMERGENCY_REPAIR",79,1,1,1,95,119,1,0.53,0,0.514,0.559,0.7088
ML-GEN-01829,"TRD","CR","BSL","KYN-BSL",386,1,422.078,422.858,0.78,"ES-C51A","CANTILEVER_MISALIGN",0.6915,12,"AOH_SCHEDULE",202,1,1,1,104,115,1,0.93,0,0.749,0.437,0.6371
ML-GEN-01305,"TRD","NR","DLI","NDLS-PWL",389,0,10.604,13.4,2.796,"ES-D07B","DROPPER_DEFECTIVE",0.7698,7,"PREVENTIVE_MAINT",173,1,1,1,112,73,1,0.57,0,0.565,0.848,0.6482
ML-GEN-01141,"TRD","NR","DLI","NDLS-GZB",823,1,24.213,28.009,3.796,"ES-D02A","ANTICREEP_DEFECT",0.5758,11,"FOOT_PATROL",70,1,1,0,144,93,1,0.76,0,0.475,0.736,0.6263
ML-GEN-00251,"TRD","NR","DLI","NDLS-GZB",823,1,3.096,8.026,4.929,"ES-D01B","DROPPER_DEFECTIVE",0.4313,20,"PREVENTIVE_MAINT",171,1,1,1,210,30,0,0,0,0.147,0.779,0.6332
ML-GEN-00922,"TRD","CR","BSL","KYN-BSL",386,1,292.557,294.881,2.324,"ES-C50A","DROPPER_DEFECTIVE",0.5753,10,"AOH_SCHEDULE",138,1,1,1,98,117,1,0.81,0,0.471,0.526,0.6302
ML-GEN-02022,"TRD","ECR","DNR","BXR-DNR",655,0,611.027,613.301,2.275,"ES-09C","INSULATOR_FLASHOVER",0.6644,12,"PREVENTIVE_MAINT",121,1,1,1,123,102,1,0.5,0,0.724,0.852,0.6472
ML-GEN-00425,"TRD","ECR","DNR","BXR-DNR",655,1,610.133,612.784,2.651,"ES-09B","CW_WEAR",0.4954,17,"DEFECT_ATTENDANCE",87,1,1,0,91,103,0,0,0,0.772,0.494,0.6498
ML-GEN-00728,"TRD","NR","DLI","NDLS-PWL",389,0,25.294,30.092,4.798,"ES-D07A","NEUTRAL_PTFE",0.7366,6,"DEFECT_ATTENDANCE",71,1,1,0,112,99,1,0.5,0,0.792,0.48,0.6182
ML-GEN-01236,"TRD","ECR","DNR","PNBE-RJPB",870,1,546.404,548.374,1.97,"ES-18A","INSULATOR_FLASHOVER",0.7476,7,"POH_SCHEDULE",114,1,1,1,122,91,0,0,0,0.21,0.413,0.6315
ML-GEN-00227,"TRD","CR","BSL","BSL-NGP",465,1,657.253,660.719,3.466,"ES-C53A","CW_WEAR",0.8304,9,"FOOT_PATROL",67,1,1,0,78,139,1,0.57,0,0.37,0.203,0.6185
ML-GEN-01542,"TRD","ECR","DNR","PNBE-RJPB",870,0,545.324,546.787,1.462,"ES-19A","CANTILEVER_MISALIGN",0.435,9,"AOH_SCHEDULE",174,1,1,1,126,66,0,0,1,0.642,0.72,0.5916
ML-GEN-00342,"TRD","ECR","DNR","MKA-BKP",417,1,489.379,491.035,1.656,"ES-32A","NEUTRAL_PTFE",0.6181,11,"FOOT_PATROL",58,1,1,1,85,141,1,0.68,0,0.878,0.522,0.6391
ML-GEN-01138,"TRD","WR","BCT","BVI-VR",208,1,57.895,59.083,1.188,"ES-W43B","CW_WEAR",0.7153,12,"FOOT_PATROL",60,1,1,0,179,30,1,0.52,0,0.616,0.739,0.655
ML-GEN-01934,"TRD","NR","DLI","GZB-MB",515,1,39.076,41.851,2.775,"ES-D04B","JUMPER_HOTSPOT",0.7892,15,"AOH_SCHEDULE",215,1,1,1,146,66,1,0.71,0,0.506,0.852,0.6769
ML-GEN-01510,"TRD","CR","BSL","BSL-NGP",465,0,546.737,549.95,3.213,"ES-C53B","STEADYARM_CORRODED",0.7552,79,"DEFECT_ATTENDANCE",73,1,1,0,83,159,1,0.89,0,0.307,0.87,0.7874
