"project_id","project_title","category","station_code","division","zone_code","zone_name","sanction_reference","sanction_year","estimated_cost_crores","physical_progress_pct","financial_progress_pct","ni_block_hours","pre_ni_shadow_blocks","twr_approved","crs_sanction_ref","sr_dso_clearance","target_commissioning_date","ni_status","bdms_ni_demand_id","transfer_status","trains_cancelled","trains_diverted","trains_short_terminated","mega_block_start_date","mega_block_end_date","project_manager","contractor","works_programme_ref","latitude","longitude"
"PB-WCR-07849","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Ajmer Jn","Bhopal","WCR","West Central Railway","Pink Book Item 2023-24","2023-24",39.37,39,25,48,12,FALSE,"CRS/WCR/696/2026",FALSE,"2028-10-05","Commissioned",,"Pending Transfer",0,0,0,,,"Dinesh Prasad (DSTE/Bhopal)","Alstom India","WP/WCR/2023-24/146",19.94,91.8
"PB-ECoR-07850","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Jodhpur Jn","Waltair","ECoR","East Coast Railway","LAW Sanction Item 2024-25","2024-25",10.97,92,83,12,19,TRUE,"CRS/ECoR/860/2026",TRUE,"2028-08-04","Sanctioned (Awaiting NI)","BDMS-NI-2026-ECoR-07850","Transferred to BDMS",0,0,0,,,"Brij Kishore (DSTE/Waltair)","Thales India","WP/ECoR/2024-25/174",14.72,74.37
"PB-NER-07851","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Visakhapatnam","Varanasi","NER","North Eastern Railway","Pink Book Item 2025-26","2025-26",28.33,30,21,48,29,FALSE,"CRS/NER/536/2026",FALSE,"2026-09-27","NI In Progress","BDMS-NI-2026-NER-07851","Transferred to BDMS",7,6,11,"2026-08-24","2026-09-08","Anil Gupta (DSTE/Varanasi)","L&T","WP/NER/2025-26/133",30.02,79.74
"PB-SER-07852","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Guntakal Jn","Chakradharpur","SER","South Eastern Railway","Pink Book Item 2025-26","2025-26",71.2,32,39,36,16,FALSE,"CRS/SER/983/2026",FALSE,"2027-06-04","Commissioned","BDMS-NI-2026-SER-07852","Transferred to BDMS",0,0,0,,,"Hemant Bansal (DSTE/Chakradharpur)","L&T","WP/SER/2025-26/157",31.89,76.78
"PB-SER-07853","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Salem Jn","Adra","SER","South Eastern Railway","Pink Book Item 2024-25","2024-25",30.3,50,40,48,24,FALSE,"CRS/SER/568/2026",TRUE,"2027-09-05","Sanctioned (Awaiting NI)","BDMS-NI-2026-SER-07853","Transferred to BDMS",0,0,0,,,"Vikram Patel (DSTE/Adra)","Siemens Rail","WP/SER/2024-25/161",20.08,69.96
"PB-CR-07854","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Nanded","Solapur","CR","Central Railway","Pink Book Item 2024-25","2024-25",29.47,50,60,48,19,FALSE,"CRS/CR/183/2026",TRUE,"2028-07-11","NI In Progress",,"Pending Transfer",26,17,8,"2026-08-26","2026-09-09","Jagdish Lal (DSTE/Solapur)","IRCON","WP/CR/2024-25/187",32.53,89.56
"PB-KRCL-07855","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Ramagundam","Karwar","KRCL","Konkan Railway","Pink Book Item 2023-24","2023-24",39.69,39,46,36,10,FALSE,"CRS/KRCL/956/2026",FALSE,"2026-12-23","Delayed / Revised","BDMS-NI-2026-KRCL-07855","Transferred to BDMS",0,0,0,,,"Ajay Thakur (DSTE/Karwar)","Thales India","WP/KRCL/2023-24/126",31.59,71.39
"PB-SWR-07856","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Mysuru Jn","Hubballi","SWR","South Western Railway","Pink Book Item 2023-24","2023-24",53.05,100,100,36,9,TRUE,"CRS/SWR/293/2026",TRUE,"2026-12-16","NI In Progress","BDMS-NI-2026-SWR-07856","Transferred to BDMS",22,8,5,"2026-08-23","2026-09-12","Harish Menon (DSTE/Hubballi)","IRCON","WP/SWR/2023-24/82",8.56,68.71
"PB-SCR-07857","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Ahmedabad Jn","Nanded","SCR","South Central Railway","LAW Sanction Item 2024-25","2024-25",15.55,88,84,12,9,TRUE,"CRS/SCR/224/2026",TRUE,"2027-09-21","Delayed / Revised",,"Pending Transfer",0,0,0,,,"Ashok Rao (DSTE/Nanded)","RVNL","WP/SCR/2024-25/163",8.66,68.51
"PB-WCR-07858","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Howrah Jn","Kota","WCR","West Central Railway","Pink Book Item 2024-25","2024-25",18.52,90,84,60,10,TRUE,"CRS/WCR/719/2026",TRUE,"2028-02-04","Pre-NI Staging","BDMS-NI-2026-WCR-07858","Transferred to BDMS",0,0,0,,,"Ajay Thakur (DSTE/Kota)","Siemens Rail","WP/WCR/2024-25/141",20.71,83.5
"PB-ECoR-07859","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Ambala Cantt","Khurda Road","ECoR","East Coast Railway","Pink Book Item 2022-23","2022-23",47.32,45,31,36,27,FALSE,"CRS/ECoR/613/2026",TRUE,"2028-10-18","Delayed / Revised","BDMS-NI-2026-ECoR-07859","Transferred to BDMS",0,0,0,,,"Hemant Bansal (DSTE/Khurda Road)","RVNL","WP/ECoR/2022-23/163",29.48,76.46
"PB-NWR-07860","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Bhubaneswar","Ajmer","NWR","North Western Railway","Pink Book Item 2024-25","2024-25",78.48,89,78,36,5,TRUE,"CRS/NWR/636/2026",TRUE,"2028-07-25","Commissioned",,"Pending Transfer",0,0,0,,,"Yogesh Soni (DSTE/Ajmer)","Siemens Rail","WP/NWR/2024-25/169",30.36,78.49
"PB-ECoR-07861","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Asansol Jn","Sambalpur","ECoR","East Coast Railway","Pink Book Item 2024-25","2024-25",71.8,92,100,36,17,TRUE,"CRS/ECoR/561/2026",TRUE,"2027-07-31","NI In Progress",,"Pending Transfer",41,3,6,"2026-08-13","2026-09-07","Ravi Shankar (DSTE/Sambalpur)","HBL","WP/ECoR/2024-25/200",31.97,74.95
"PB-WR-07862","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Jammu Tawi","Vadodara","WR","Western Railway","LAW Sanction Item 2023-24","2023-24",27.62,0,4,24,23,FALSE,"CRS/WR/767/2026",FALSE,"2028-08-27","Commissioned","BDMS-NI-2026-WR-07862","Transferred to BDMS",0,0,0,,,"Pradeep Singh (DSTE/Vadodara)","Alstom India","WP/WR/2023-24/80",30.41,72.11
"PB-NFR-07863","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Jodhpur Jn","Tinsukia","NFR","Northeast Frontier Railway","Pink Book Item 2023-24","2023-24",41.13,89,97,48,22,TRUE,"CRS/NFR/827/2026",TRUE,"2027-12-30","Sanctioned (Awaiting NI)",,"Pending Transfer",0,0,0,,,"Baldev Arora (DSTE/Tinsukia)","RITES","WP/NFR/2023-24/120",18.14,88.9
"PB-CR-07864","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Pune Jn","Nagpur","CR","Central Railway","Pink Book Item 2022-23","2022-23",88.22,38,36,36,8,FALSE,"CRS/CR/698/2026",FALSE,"2027-07-21","Pre-NI Staging","BDMS-NI-2026-CR-07864","Transferred to BDMS",0,0,0,,,"Ramesh Tiwari (DSTE/Nagpur)","IRCON","WP/CR/2022-23/117",13.09,80.66
"PB-ER-07865","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Ahmedabad Jn","Sealdah","ER","Eastern Railway","Pink Book Item 2024-25","2024-25",28.43,25,19,60,13,FALSE,"CRS/ER/811/2026",FALSE,"2027-05-05","Sanctioned (Awaiting NI)",,"Pending Transfer",0,0,0,,,"Ramesh Tiwari (DSTE/Sealdah)","Alstom India","WP/ER/2024-25/113",33.36,94.1
"PB-NER-07866","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Nanded","Lucknow","NER","North Eastern Railway","Pink Book Item 2023-24","2023-24",72.01,43,49,36,21,FALSE,"CRS/NER/510/2026",TRUE,"2028-04-12","Commissioned","BDMS-NI-2026-NER-07866","Transferred to BDMS",0,0,0,,,"Baldev Arora (DSTE/Lucknow)","Thales India","WP/NER/2023-24/121",22.23,94.43
"PB-KRCL-07867","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Ramagundam","Karwar","KRCL","Konkan Railway","Pink Book Item 2024-25","2024-25",20.64,48,37,48,14,FALSE,"CRS/KRCL/604/2026",TRUE,"2026-10-03","Pre-NI Staging","BDMS-NI-2026-KRCL-07867","Transferred to BDMS",0,0,0,,,"Umesh Tripathi (DSTE/Karwar)","Medha Servo","WP/KRCL/2024-25/40",21.66,81.34
"PB-KRCL-07868","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Warangal","Ratnagiri","KRCL","Konkan Railway","Pink Book Item 2022-23","2022-23",29.44,84,80,60,29,TRUE,"CRS/KRCL/169/2026",TRUE,"2027-11-19","NI In Progress",,"Pending Transfer",20,15,0,"2026-08-14","2026-09-11","Anil Gupta (DSTE/Ratnagiri)","Thales India","WP/KRCL/2022-23/136",8.77,76.44
"PB-ER-07869","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Katni Jn","Sealdah","ER","Eastern Railway","LAW Sanction Item 2023-24","2023-24",19.57,48,53,12,9,FALSE,"CRS/ER/976/2026",TRUE,"2027-10-22","Sanctioned (Awaiting NI)",,"Pending Transfer",0,0,0,,,"Ashok Rao (DSTE/Sealdah)","HBL","WP/ER/2023-24/200",21.33,83.94
"PB-ECoR-07870","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Salem Jn","Khurda Road","ECoR","East Coast Railway","Pink Book Item 2023-24","2023-24",52.63,7,10,48,6,FALSE,"CRS/ECoR/151/2026",FALSE,"2028-06-29","Sanctioned (Awaiting NI)","BDMS-NI-2026-ECoR-07870","Transferred to BDMS",0,0,0,,,"Deepak Chauhan (DSTE/Khurda Road)","Siemens Rail","WP/ECoR/2023-24/103",14.66,77.18
"PB-SWR-07871","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Jaipur Jn","Hubballi","SWR","South Western Railway","Pink Book Item 2022-23","2022-23",24.89,21,31,72,26,FALSE,"CRS/SWR/298/2026",FALSE,"2028-11-20","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Pravin Patil (DSTE/Hubballi)","RITES","WP/SWR/2022-23/153",13.15,94.43
"PB-NER-07872","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Malda Town","Lucknow","NER","North Eastern Railway","Pink Book Item 2022-23","2022-23",53.1,91,100,48,12,TRUE,"CRS/NER/530/2026",TRUE,"2026-10-26","Sanctioned (Awaiting NI)","BDMS-NI-2026-NER-07872","Transferred to BDMS",0,0,0,,,"Om Prakash (DSTE/Lucknow)","IRCON","WP/NER/2022-23/100",29.28,95.98
"PB-WCR-07873","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Bengaluru City","Jabalpur","WCR","West Central Railway","Pink Book Item 2025-26","2025-26",26.54,89,74,48,8,TRUE,"CRS/WCR/592/2026",TRUE,"2028-01-10","NI In Progress","BDMS-NI-2026-WCR-07873","Transferred to BDMS",29,4,14,"2026-08-11","2026-09-11","Vikram Patel (DSTE/Jabalpur)","L&T","WP/WCR/2025-26/172",21.62,69.01
"PB-SCR-07874","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Coimbatore Jn","Guntakal","SCR","South Central Railway","Pink Book Item 2025-26","2025-26",70.92,45,48,36,12,FALSE,"CRS/SCR/635/2026",TRUE,"2027-03-19","Commissioned","BDMS-NI-2026-SCR-07874","Transferred to BDMS",0,0,0,,,"Vikas Rawat (DSTE/Guntakal)","Thales India","WP/SCR/2025-26/134",18.91,90.19
"PB-WR-07875","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Kharagpur Jn","Vadodara","WR","Western Railway","Pink Book Item 2025-26","2025-26",57.89,38,41,48,26,FALSE,"CRS/WR/757/2026",FALSE,"2027-01-16","Commissioned",,"Pending Transfer",0,0,0,,,"Yogesh Soni (DSTE/Vadodara)","RITES","WP/WR/2025-26/141",22.81,75.24
"PB-SER-07876","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Vadodara Jn","Kharagpur","SER","South Eastern Railway","Pink Book Item 2025-26","2025-26",36.73,87,72,72,12,TRUE,"CRS/SER/136/2026",TRUE,"2026-11-10","Commissioned",,"Pending Transfer",0,0,0,,,"Vikas Rawat (DSTE/Kharagpur)","L&T","WP/SER/2025-26/154",26.63,78.11
"PB-SR-07877","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Visakhapatnam","Palghat","SR","Southern Railway","Pink Book Item 2022-23","2022-23",41.17,36,44,36,15,FALSE,"CRS/SR/230/2026",FALSE,"2027-09-02","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Rajan Pillai (DSTE/Palghat)","HBL","WP/SR/2022-23/21",8.97,75.54
"PB-WR-07878","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Solapur Jn","Rajkot","WR","Western Railway","Pink Book Item 2022-23","2022-23",76.52,69,64,36,20,TRUE,"CRS/WR/242/2026",TRUE,"2027-06-21","Pre-NI Staging","BDMS-NI-2026-WR-07878","Transferred to BDMS",0,0,0,,,"Vinod Reddy (DSTE/Rajkot)","HBL","WP/WR/2022-23/72",10.51,88.82
"PB-SWR-07879","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Patna Jn","Mysuru","SWR","South Western Railway","Pink Book Item 2022-23","2022-23",34.32,60,55,36,12,TRUE,"CRS/SWR/315/2026",TRUE,"2028-12-28","Sanctioned (Awaiting NI)","BDMS-NI-2026-SWR-07879","Transferred to BDMS",0,0,0,,,"Kishore Nath (DSTE/Mysuru)","L&T","WP/SWR/2022-23/146",33.27,93.25
"PB-NCR-07880","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Thiruvananthapuram","Prayagraj","NCR","North Central Railway","LAW Sanction Item 2023-24","2023-24",25.24,33,27,24,27,FALSE,"CRS/NCR/921/2026",FALSE,"2026-09-13","Commissioned","BDMS-NI-2026-NCR-07880","Transferred to BDMS",0,0,0,,,"Rajesh Kumar (DSTE/Prayagraj)","Alstom India","WP/NCR/2023-24/106",29.85,74.61
"PB-SCR-07881","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Thiruvananthapuram","Guntur","SCR","South Central Railway","Pink Book Item 2025-26","2025-26",72.1,38,35,36,17,FALSE,"CRS/SCR/945/2026",FALSE,"2027-10-26","Pre-NI Staging","BDMS-NI-2026-SCR-07881","Transferred to BDMS",0,0,0,,,"Ravi Shankar (DSTE/Guntur)","HBL","WP/SCR/2025-26/76",29.37,90.63
"PB-WCR-07882","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Guwahati","Jabalpur","WCR","West Central Railway","Pink Book Item 2025-26","2025-26",25.54,29,35,48,14,FALSE,"CRS/WCR/150/2026",FALSE,"2027-06-16","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Anil Gupta (DSTE/Jabalpur)","L&T","WP/WCR/2025-26/91",20.22,83.53
"PB-SECR-07883","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Warangal","Bilaspur","SECR","South East Central Railway","Pink Book Item 2024-25","2024-25",16.83,58,64,72,7,TRUE,"CRS/SECR/689/2026",TRUE,"2027-11-29","Pre-NI Staging","BDMS-NI-2026-SECR-07883","Transferred to BDMS",0,0,0,,,"Ramesh Tiwari (DSTE/Bilaspur)","IRCON","WP/SECR/2024-25/104",29.12,85.56
"PB-ER-07884","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Bhubaneswar","Asansol","ER","Eastern Railway","Pink Book Item 2022-23","2022-23",29.05,9,0,48,22,FALSE,"CRS/ER/867/2026",FALSE,"2028-10-19","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Suresh Yadav (DSTE/Asansol)","Medha Servo","WP/ER/2022-23/61",12.67,81.79
"PB-KRCL-07885","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Bhubaneswar","Madgaon","KRCL","Konkan Railway","LAW Sanction Item 2025-26","2025-26",15.46,80,65,24,19,TRUE,"CRS/KRCL/617/2026",TRUE,"2026-10-13","Pre-NI Staging","BDMS-NI-2026-KRCL-07885","Transferred to BDMS",0,0,0,,,"Tapan Roy (DSTE/Madgaon)","HBL","WP/KRCL/2025-26/83",26.41,90.67
"PB-ECR-07886","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Nanded","Dhanbad","ECR","East Central Railway","Pink Book Item 2025-26","2025-26",53.14,39,45,36,30,FALSE,"CRS/ECR/282/2026",FALSE,"2028-07-27","Pre-NI Staging","BDMS-NI-2026-ECR-07886","Transferred to BDMS",0,0,0,,,"Vikas Rawat (DSTE/Dhanbad)","Alstom India","WP/ECR/2025-26/76",32.43,86.88
"PB-SWR-07887","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Kanpur Central","Hubballi","SWR","South Western Railway","Pink Book Item 2024-25","2024-25",32.36,28,28,48,17,FALSE,"CRS/SWR/608/2026",FALSE,"2028-11-04","Delayed / Revised","BDMS-NI-2026-SWR-07887","Transferred to BDMS",0,0,0,,,"Santosh Nair (DSTE/Hubballi)","IRCON","WP/SWR/2024-25/136",20.56,69.55
"PB-SR-07888","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Surat","Tiruchchirapalli","SR","Southern Railway","Pink Book Item 2023-24","2023-24",23.97,96,99,60,17,TRUE,"CRS/SR/373/2026",TRUE,"2027-12-20","NI In Progress",,"Pending Transfer",26,24,12,"2026-08-29","2026-09-09","Chandan Singh (DSTE/Tiruchchirapalli)","Alstom India","WP/SR/2023-24/101",8.51,72.23
"PB-SCR-07889","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Varanasi Jn","Nanded","SCR","South Central Railway","Pink Book Item 2024-25","2024-25",119.59,7,16,36,5,FALSE,"CRS/SCR/826/2026",FALSE,"2028-08-13","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Amit Sharma (DSTE/Nanded)","L&T","WP/SCR/2024-25/200",19.75,73.57
"PB-SER-07890","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Nanded","Adra","SER","South Eastern Railway","Pink Book Item 2025-26","2025-26",30.52,96,92,72,21,TRUE,"CRS/SER/826/2026",TRUE,"2028-11-21","Pre-NI Staging","BDMS-NI-2026-SER-07890","Transferred to BDMS",0,0,0,,,"Om Prakash (DSTE/Adra)","Alstom India","WP/SER/2025-26/100",24.52,71.13
"PB-CR-07891","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Kazipet Jn","Solapur","CR","Central Railway","Pink Book Item 2023-24","2023-24",28.32,98,95,60,14,TRUE,"CRS/CR/726/2026",TRUE,"2028-09-04","Sanctioned (Awaiting NI)","BDMS-NI-2026-CR-07891","Transferred to BDMS",0,0,0,,,"Naveen Kulkarni (DSTE/Solapur)","RVNL","WP/CR/2023-24/135",8.58,87.37
"PB-NFR-07892","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Bilaspur Jn","Lumding","NFR","Northeast Frontier Railway","LAW Sanction Item 2025-26","2025-26",13,48,52,24,5,FALSE,"CRS/NFR/373/2026",TRUE,"2026-09-15","Sanctioned (Awaiting NI)","BDMS-NI-2026-NFR-07892","Transferred to BDMS",0,0,0,,,"Santosh Nair (DSTE/Lumding)","L&T","WP/NFR/2025-26/200",14.66,81.43
"PB-NER-07893","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Kanpur Central","Varanasi","NER","North Eastern Railway","Pink Book Item 2022-23","2022-23",43.6,4,0,48,18,FALSE,"CRS/NER/921/2026",FALSE,"2028-01-17","Delayed / Revised",,"Pending Transfer",0,0,0,,,"Umesh Tripathi (DSTE/Varanasi)","Siemens Rail","WP/NER/2022-23/189",33.24,76.06
"PB-ECoR-07894","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Bilaspur Jn","Khurda Road","ECoR","East Coast Railway","LAW Sanction Item 2022-23","2022-23",15.04,36,22,12,13,FALSE,"CRS/ECoR/132/2026",FALSE,"2028-06-11","Delayed / Revised",,"Pending Transfer",0,0,0,,,"Tapan Roy (DSTE/Khurda Road)","Thales India","WP/ECoR/2022-23/137",24.13,76.48
"PB-SR-07895","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Bhopal Jn","Madurai","SR","Southern Railway","Pink Book Item 2025-26","2025-26",40.39,92,77,48,7,TRUE,"CRS/SR/350/2026",TRUE,"2028-03-30","NI In Progress","BDMS-NI-2026-SR-07895","Transferred to BDMS",44,14,4,"2026-08-20","2026-09-06","Rajesh Kumar (DSTE/Madurai)","RITES","WP/SR/2025-26/21",9.48,69.84
"PB-NER-07896","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Bengaluru City","Lucknow","NER","North Eastern Railway","Pink Book Item 2024-25","2024-25",26.9,17,7,72,9,FALSE,"CRS/NER/414/2026",FALSE,"2026-10-26","Delayed / Revised","BDMS-NI-2026-NER-07896","Transferred to BDMS",0,0,0,,,"Pravin Patil (DSTE/Lucknow)","Alstom India","WP/NER/2024-25/181",21.61,74.69
"PB-NCR-07897","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Dhanbad Jn","Jhansi","NCR","North Central Railway","Pink Book Item 2025-26","2025-26",24.18,96,83,72,23,TRUE,"CRS/NCR/778/2026",TRUE,"2026-10-03","Delayed / Revised","BDMS-NI-2026-NCR-07897","Transferred to BDMS",0,0,0,,,"Santosh Nair (DSTE/Jhansi)","Medha Servo","WP/NCR/2025-26/108",14.28,94.82
"PB-SER-07898","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Kota Jn","Adra","SER","South Eastern Railway","Pink Book Item 2024-25","2024-25",114.21,43,48,36,26,FALSE,"CRS/SER/775/2026",TRUE,"2028-12-18","Pre-NI Staging","BDMS-NI-2026-SER-07898","Transferred to BDMS",0,0,0,,,"Rakesh Jha (DSTE/Adra)","IRCON","WP/SER/2024-25/16",18.61,94.53
"PB-WCR-07899","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Agra Cantt","Jabalpur","WCR","West Central Railway","Pink Book Item 2023-24","2023-24",25.67,49,47,60,29,FALSE,"CRS/WCR/415/2026",TRUE,"2028-06-17","Commissioned","BDMS-NI-2026-WCR-07899","Transferred to BDMS",0,0,0,,,"Ishwar Dayal (DSTE/Jabalpur)","Alstom India","WP/WCR/2023-24/48",11.74,90.5
"PB-SR-07900","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Manmad Jn","Chennai","SR","Southern Railway","Pink Book Item 2024-25","2024-25",28.38,68,67,48,30,TRUE,"CRS/SR/600/2026",TRUE,"2027-10-23","Commissioned","BDMS-NI-2026-SR-07900","Transferred to BDMS",0,0,0,,,"Ashok Rao (DSTE/Chennai)","Alstom India","WP/SR/2024-25/92",9.89,82.92
"PB-NR-07901","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Thiruvananthapuram","Firozpur","NR","Northern Railway","Pink Book Item 2024-25","2024-25",71.57,51,55,36,17,TRUE,"CRS/NR/717/2026",TRUE,"2026-11-04","Pre-NI Staging","BDMS-NI-2026-NR-07901","Transferred to BDMS",0,0,0,,,"Vinod Reddy (DSTE/Firozpur)","HBL","WP/NR/2024-25/130",13.43,94.07
"PB-CR-07902","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Ramagundam","Mumbai","CR","Central Railway","Pink Book Item 2022-23","2022-23",55.81,60,59,48,16,TRUE,"CRS/CR/189/2026",TRUE,"2027-08-24","Commissioned",,"Pending Transfer",0,0,0,,,"Sunil Das (DSTE/Mumbai)","Alstom India","WP/CR/2022-23/62",12.97,91.79
"PB-ER-07903","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Manmad Jn","Sealdah","ER","Eastern Railway","Pink Book Item 2024-25","2024-25",27.13,98,100,72,30,TRUE,"CRS/ER/289/2026",TRUE,"2027-07-25","Commissioned","BDMS-NI-2026-ER-07903","Transferred to BDMS",0,0,0,,,"Dinesh Prasad (DSTE/Sealdah)","Thales India","WP/ER/2024-25/13",26.66,92.59
