"demand_id","notice_number","reconnect_notice_number","date","station_code","division","zone_code","zone_name","line_affected","gear_type","gear_type_name","gear_number","asset_id","work_description","block_type","shadow_pway_combine","requested_minutes","sanctioned_minutes","actual_utilized_minutes","burst_minutes","utilization_percentage","status","points_clamped","signals_held_at_danger","obstruction_test_passed","friction_clutch_torque_normal","track_circuit_relay_verified","joint_trial_run_conducted","sign_off_officer","station_master","safety_precautions_confirmed","digital_signature_valid","latitude","longitude"
"BDMS-DISC-2026-08607","e-T351/Visakhapatnam/2026/8607",,"2026-04-24","Visakhapatnam","Mughalsarai","ECR","East Central Railway","Visakhapatnam DN Loop Line (Track 2)","TC","Track Circuits","GR-85937","TC-001417","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,120,120,146,26,121.7,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Pankaj Dubey (SSE/Sig/Visakhapatnam)","T. R. Nair (SM/Visakhapatnam)",TRUE,TRUE,24.75,94.03
"BDMS-DISC-2026-08608","e-T351/AgraCantt/2026/8608",,"2025-10-02","Agra Cantt","Nagpur","SECR","South East Central Railway","Agra Cantt DN Main Line (Track 2)","AXC","Axle Counters","GR-27084","AXC-000997","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,90,90,85,0,94.4,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Rajesh Kumar (SSE/Sig/Agra Cantt)","K. P. Saxena (SM/Agra Cantt)",TRUE,TRUE,23.47,79.31
"BDMS-DISC-2026-08609","e-T351/CoimbatoreJn/2026/8609","e-T351-REC/CoimbatoreJn/2026/8609","2025-11-28","Coimbatore Jn","Karwar","KRCL","Konkan Railway","Coimbatore Jn UP Goods Line (Track 4)","TC","Track Circuits","GR-72158","TC-000382","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,45,45,30,0,66.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Suresh Yadav (SSE/Sig/Coimbatore Jn)","M. L. Sharma (SM/Coimbatore Jn)",TRUE,TRUE,32.68,92.44
"BDMS-DISC-2026-08610","e-T351/BengaluruCity/2026/8610","e-T351-REC/BengaluruCity/2026/8610","2025-12-22","Bengaluru City","Pune","CR","Central Railway","Bengaluru City UP Goods Line (Track 4)","TC","Track Circuits","GR-85272","TC-001054","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,90,77,0,85.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Anil Gupta (SSE/Sig/Bengaluru City)","T. R. Nair (SM/Bengaluru City)",TRUE,TRUE,27,68.53
"BDMS-DISC-2026-08611","e-T351/BalharshahJn/2026/8611","e-T351-REC/BalharshahJn/2026/8611","2026-06-24","Balharshah Jn","Guntakal","SCR","South Central Railway","Balharshah Jn UP Goods Line (Track 4)","AXC","Axle Counters","GR-99314","AXC-001342","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,90,90,75,0,83.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Girish Kale (SSE/Sig/Balharshah Jn)","T. R. Nair (SM/Balharshah Jn)",TRUE,TRUE,11.84,70.22
"BDMS-DISC-2026-08612","e-T351/BhopalJn/2026/8612",,"2025-10-27","Bhopal Jn","Salem","SR","Southern Railway","Bhopal Jn UP Loop Line (Track 4)","PWR","Power Supply Equipment","GR-47425","PWR-000261","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,90,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Pradeep Singh (SSE/Sig/Bhopal Jn)","V. K. Gupta (SM/Bhopal Jn)",FALSE,FALSE,30.03,90.58
"BDMS-DISC-2026-08613","e-T351/SalemJn/2026/8613","e-T351-REC/SalemJn/2026/8613","2025-09-30","Salem Jn","Bhopal","WCR","West Central Railway","Salem Jn DN Goods Line (Track 4)","CLS","Color Light Signals","GR-32821","CLS-000332","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,45,45,37,0,82.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Tapan Roy (SSE/Sig/Salem Jn)","M. L. Sharma (SM/Salem Jn)",TRUE,TRUE,33.31,80.32
"BDMS-DISC-2026-08614","e-T351/MumbaiCST/2026/8614","e-T351-REC/MumbaiCST/2026/8614","2025-09-23","Mumbai CST","Mumbai Central","WR","Western Railway","Mumbai CST UP Loop Line (Track 2)","AXC","Axle Counters","GR-09867","AXC-000640","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,60,60,51,0,85,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Satish Chandra (SSE/Sig/Mumbai CST)","A. K. Singh (SM/Mumbai CST)",TRUE,TRUE,27.79,89.32
"BDMS-DISC-2026-08615","e-T351/JaipurJn/2026/8615","e-T351-REC/JaipurJn/2026/8615","2026-04-07","Jaipur Jn","Guntur","SCR","South Central Railway","Jaipur Jn UP Goods Line (Track 1)","TC","Track Circuits","GR-65818","TC-000799","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,120,120,115,0,95.8,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pradeep Singh (SSE/Sig/Jaipur Jn)","L. K. Das (SM/Jaipur Jn)",TRUE,TRUE,14.91,89.23
"BDMS-DISC-2026-08616","e-T351/Surat/2026/8616","e-T351-REC/Surat/2026/8616","2026-06-26","Surat","Bhopal","WCR","West Central Railway","Surat DN Loop Line (Track 1)","LED","LED Signal Units","GR-98860","LED-001618","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,90,90,76,0,84.4,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Brij Kishore (SSE/Sig/Surat)","S. K. Tiwari (SM/Surat)",TRUE,TRUE,18.17,85.26
"BDMS-DISC-2026-08617","e-T351/HowrahJn/2026/8617",,"2025-10-03","Howrah Jn","Madurai","SR","Southern Railway","Howrah Jn DN Loop Line (Track 2)","CBL","Signal Cables","GR-57040","CBL-000898","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Ashok Rao (SSE/Sig/Howrah Jn)","A. K. Singh (SM/Howrah Jn)",FALSE,FALSE,15.42,72.47
"BDMS-DISC-2026-08618","e-T351/KanpurCentral/2026/8618","e-T351-REC/KanpurCentral/2026/8618","2026-01-25","Kanpur Central","Firozpur","NR","Northern Railway","Kanpur Central DN Goods Line (Track 4)","PNT","Points/Turnouts","GR-93899","PNT-000587","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,45,45,36,0,80,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Rajan Pillai (SSE/Sig/Kanpur Central)","N. K. Joshi (SM/Kanpur Central)",TRUE,TRUE,22.76,86.01
"BDMS-DISC-2026-08619","e-T351/JodhpurJn/2026/8619","e-T351-REC/JodhpurJn/2026/8619","2026-04-29","Jodhpur Jn","Chakradharpur","SER","South Eastern Railway","Jodhpur Jn DN Main Line (Track 2)","RLY","Relays","GR-01271","RLY-001328","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,90,90,81,0,90,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Govind Ram (SSE/Sig/Jodhpur Jn)","A. K. Singh (SM/Jodhpur Jn)",TRUE,TRUE,13.41,91.62
"BDMS-DISC-2026-08620","e-T351/AhmedabadJn/2026/8620",,"2026-05-11","Ahmedabad Jn","Howrah","ER","Eastern Railway","Ahmedabad Jn DN Main Line (Track 2)","TC","Track Circuits","GR-51814","TC-000708","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,120,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Vikram Patel (SSE/Sig/Ahmedabad Jn)","B. R. Verma (SM/Ahmedabad Jn)",FALSE,FALSE,13.58,77.16
"BDMS-DISC-2026-08621","e-T351/JabalpurJn/2026/8621","e-T351-REC/JabalpurJn/2026/8621","2026-01-04","Jabalpur Jn","Agra","NCR","North Central Railway","Jabalpur Jn DN Main Line (Track 4)","RLY","Relays","GR-03721","RLY-000629","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,90,75,0,83.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Nitin Agarwal (SSE/Sig/Jabalpur Jn)","G. S. Reddy (SM/Jabalpur Jn)",TRUE,TRUE,20.96,89.28
"BDMS-DISC-2026-08622","e-T351/BhopalJn/2026/8622","e-T351-REC/BhopalJn/2026/8622","2026-04-03","Bhopal Jn","Ratnagiri","KRCL","Konkan Railway","Bhopal Jn UP Main Line (Track 4)","TC","Track Circuits","GR-52762","TC-001376","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,45,45,31,0,68.9,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Kishore Nath (SSE/Sig/Bhopal Jn)","B. R. Verma (SM/Bhopal Jn)",TRUE,TRUE,15.53,95.71
"BDMS-DISC-2026-08623","e-T351/Thiruvananthapuram/2026/8623","e-T351-REC/Thiruvananthapuram/2026/8623","2026-09-03","Thiruvananthapuram","Nagpur","SECR","South East Central Railway","Thiruvananthapuram UP Goods Line (Track 1)","AXC","Axle Counters","GR-59587","AXC-000560","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,90,90,78,0,86.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Hemant Bansal (SSE/Sig/Thiruvananthapuram)","G. S. Reddy (SM/Thiruvananthapuram)",TRUE,TRUE,30.26,86.74
"BDMS-DISC-2026-08624","e-T351/JodhpurJn/2026/8624","e-T351-REC/JodhpurJn/2026/8624","2026-01-22","Jodhpur Jn","Lumding","NFR","Northeast Frontier Railway","Jodhpur Jn DN Goods Line (Track 2)","TC","Track Circuits","GR-40436","TC-000472","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,120,120,114,0,95,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pankaj Dubey (SSE/Sig/Jodhpur Jn)","A. K. Singh (SM/Jodhpur Jn)",TRUE,TRUE,25.58,93.98
"BDMS-DISC-2026-08625","e-T351/IndoreJn/2026/8625","e-T351-REC/IndoreJn/2026/8625","2025-09-16","Indore Jn","Trivandrum","SR","Southern Railway","Indore Jn DN Goods Line (Track 3)","PNT","Points/Turnouts","GR-00712","PNT-000768","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,45,45,37,0,82.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Kamlesh Joshi (SSE/Sig/Indore Jn)","B. R. Verma (SM/Indore Jn)",TRUE,TRUE,27.09,82.91
"BDMS-DISC-2026-08626","e-T351/BhusavalJn/2026/8626","e-T351-REC/BhusavalJn/2026/8626","2025-11-11","Bhusaval Jn","Agra","NCR","North Central Railway","Bhusaval Jn DN Loop Line (Track 4)","RLY","Relays","GR-87275","RLY-001319","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,120,120,110,0,91.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Santosh Nair (SSE/Sig/Bhusaval Jn)","P. K. Mishra (SM/Bhusaval Jn)",TRUE,TRUE,10.16,87.89
"BDMS-DISC-2026-08627","e-T351/KharagpurJn/2026/8627","e-T351-REC/KharagpurJn/2026/8627","2026-01-18","Kharagpur Jn","Delhi","NR","Northern Railway","Kharagpur Jn DN Goods Line (Track 3)","AXC","Axle Counters","GR-32103","AXC-000348","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,45,45,36,0,80,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sanjay Mishra (SSE/Sig/Kharagpur Jn)","A. K. Singh (SM/Kharagpur Jn)",TRUE,TRUE,29.85,79.24
"BDMS-DISC-2026-08628","e-T351/JammuTawi/2026/8628","e-T351-REC/JammuTawi/2026/8628","2026-05-21","Jammu Tawi","Jaipur","NWR","North Western Railway","Jammu Tawi DN Goods Line (Track 3)","LED","LED Signal Units","GR-21077","LED-000296","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,90,90,82,0,91.1,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Om Prakash (SSE/Sig/Jammu Tawi)","H. S. Chauhan (SM/Jammu Tawi)",TRUE,TRUE,17.33,94.26
"BDMS-DISC-2026-08629","e-T351/KanpurCentral/2026/8629","e-T351-REC/KanpurCentral/2026/8629","2026-02-10","Kanpur Central","Jodhpur","NWR","North Western Railway","Kanpur Central DN Main Line (Track 2)","PNT","Points/Turnouts","GR-66994","PNT-000758","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,60,60,46,0,76.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Mohit Pandey (SSE/Sig/Kanpur Central)","J. P. Rao (SM/Kanpur Central)",TRUE,TRUE,18.22,78.47
"BDMS-DISC-2026-08630","e-T351/JaipurJn/2026/8630",,"2025-09-16","Jaipur Jn","Waltair","ECoR","East Coast Railway","Jaipur Jn UP Main Line (Track 2)","RLY","Relays","GR-03880","RLY-000293","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,120,112,0,93.3,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Anil Gupta (SSE/Sig/Jaipur Jn)","B. R. Verma (SM/Jaipur Jn)",TRUE,TRUE,23.19,88.35
"BDMS-DISC-2026-08631","e-T351/JodhpurJn/2026/8631",,"2026-03-10","Jodhpur Jn","Sambalpur","ECoR","East Coast Railway","Jodhpur Jn DN Goods Line (Track 1)","TC","Track Circuits","GR-22205","TC-000589","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,45,45,40,0,88.9,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Ravi Shankar (SSE/Sig/Jodhpur Jn)","B. R. Verma (SM/Jodhpur Jn)",TRUE,FALSE,12.38,95.74
"BDMS-DISC-2026-08632","e-T351/BalharshahJn/2026/8632","e-T351-REC/BalharshahJn/2026/8632","2026-03-28","Balharshah Jn","Guntakal","SCR","South Central Railway","Balharshah Jn UP Goods Line (Track 1)","AXC","Axle Counters","GR-85546","AXC-000955","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,120,120,106,0,88.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Harish Menon (SSE/Sig/Balharshah Jn)","D. N. Pandey (SM/Balharshah Jn)",TRUE,TRUE,28.5,88.12
"BDMS-DISC-2026-08633","e-T351/LucknowNR/2026/8633",,"2025-12-02","Lucknow NR","Palghat","SR","Southern Railway","Lucknow NR DN Main Line (Track 3)","LED","LED Signal Units","GR-63813","LED-001650","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Krishna Murthy (SSE/Sig/Lucknow NR)","R. N. Srivastava (SM/Lucknow NR)",FALSE,FALSE,12.42,95.96
"BDMS-DISC-2026-08634","e-T351/Guwahati/2026/8634",,"2026-07-29","Guwahati","Jhansi","NCR","North Central Railway","Guwahati UP Main Line (Track 3)","RFID","RFID Tags","GR-14663","RFID-000740","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Mohit Pandey (SSE/Sig/Guwahati)","H. S. Chauhan (SM/Guwahati)",FALSE,FALSE,12.43,80.92
"BDMS-DISC-2026-08635","e-T351/ChennaiCentral/2026/8635","e-T351-REC/ChennaiCentral/2026/8635","2025-09-10","Chennai Central","Nanded","SCR","South Central Railway","Chennai Central UP Goods Line (Track 4)","RLY","Relays","GR-83889","RLY-001154","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,60,60,51,0,85,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Manoj Verma (SSE/Sig/Chennai Central)","L. K. Das (SM/Chennai Central)",TRUE,TRUE,15.03,70.04
"BDMS-DISC-2026-08636","e-T351/AgraCantt/2026/8636","e-T351-REC/AgraCantt/2026/8636","2025-12-15","Agra Cantt","Palghat","SR","Southern Railway","Agra Cantt UP Loop Line (Track 4)","AXC","Axle Counters","GR-38461","AXC-001176","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,45,45,34,0,75.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Amit Sharma (SSE/Sig/Agra Cantt)","J. P. Rao (SM/Agra Cantt)",TRUE,TRUE,33.34,71.83
"BDMS-DISC-2026-08637","e-T351/ManmadJn/2026/8637","e-T351-REC/ManmadJn/2026/8637","2025-12-13","Manmad Jn","Waltair","ECoR","East Coast Railway","Manmad Jn UP Goods Line (Track 1)","EI","Electronic Interlocking","GR-36011","EI-000652","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,120,120,107,0,89.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Santosh Nair (SSE/Sig/Manmad Jn)","M. L. Sharma (SM/Manmad Jn)",TRUE,TRUE,24.68,69.49
"BDMS-DISC-2026-08638","e-T351/Surat/2026/8638","e-T351-REC/Surat/2026/8638","2026-04-17","Surat","Hyderabad","SCR","South Central Railway","Surat UP Goods Line (Track 3)","PNT","Points/Turnouts","GR-35352","PNT-001416","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,120,108,0,90,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Vinod Reddy (SSE/Sig/Surat)","K. P. Saxena (SM/Surat)",TRUE,TRUE,25.11,73.76
"BDMS-DISC-2026-08639","e-T351/Ramagundam/2026/8639",,"2026-05-06","Ramagundam","Jodhpur","NWR","North Western Railway","Ramagundam UP Main Line (Track 1)","LED","LED Signal Units","GR-47371","LED-001520","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,45,45,38,0,84.4,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Vikram Patel (SSE/Sig/Ramagundam)","T. R. Nair (SM/Ramagundam)",TRUE,TRUE,28.9,90.72
"BDMS-DISC-2026-08640","e-T351/MaldaTown/2026/8640","e-T351-REC/MaldaTown/2026/8640","2025-09-29","Malda Town","Khurda Road","ECoR","East Coast Railway","Malda Town UP Goods Line (Track 3)","TC","Track Circuits","GR-13959","TC-000521","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,120,120,112,0,93.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ramesh Tiwari (SSE/Sig/Malda Town)","B. R. Verma (SM/Malda Town)",TRUE,TRUE,30.8,76.92
"BDMS-DISC-2026-08641","e-T351/KazipetJn/2026/8641",,"2026-08-03","Kazipet Jn","Chennai","SR","Southern Railway","Kazipet Jn UP Goods Line (Track 1)","CLS","Color Light Signals","GR-03737","CLS-000756","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,90,90,80,0,88.9,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Kamlesh Joshi (SSE/Sig/Kazipet Jn)","S. K. Tiwari (SM/Kazipet Jn)",TRUE,TRUE,18.8,91.27
"BDMS-DISC-2026-08642","e-T351/LucknowNR/2026/8642","e-T351-REC/LucknowNR/2026/8642","2025-10-26","Lucknow NR","Palghat","SR","Southern Railway","Lucknow NR DN Main Line (Track 2)","LED","LED Signal Units","GR-63813","LED-001650","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,90,84,0,93.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pankaj Dubey (SSE/Sig/Lucknow NR)","G. S. Reddy (SM/Lucknow NR)",TRUE,TRUE,12.42,95.96
"BDMS-DISC-2026-08643","e-T351/MaduraiJn/2026/8643",,"2026-05-20","Madurai Jn","Lucknow","NER","North Eastern Railway","Madurai Jn DN Goods Line (Track 4)","PNT","Points/Turnouts","GR-69190","PNT-001516","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,45,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Ramesh Tiwari (SSE/Sig/Madurai Jn)","D. N. Pandey (SM/Madurai Jn)",FALSE,FALSE,29.14,78.4
"BDMS-DISC-2026-08644","e-T351/AsansolJn/2026/8644","e-T351-REC/AsansolJn/2026/8644","2026-03-02","Asansol Jn","Moradabad","NR","Northern Railway","Asansol Jn DN Goods Line (Track 3)","PNT","Points/Turnouts","GR-67718","PNT-000499","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,60,60,52,0,86.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Manoj Verma (SSE/Sig/Asansol Jn)","R. N. Srivastava (SM/Asansol Jn)",TRUE,TRUE,18.95,87.26
"BDMS-DISC-2026-08645","e-T351/Ramagundam/2026/8645","e-T351-REC/Ramagundam/2026/8645","2025-12-10","Ramagundam","Lucknow","NER","North Eastern Railway","Ramagundam DN Main Line (Track 1)","CLS","Color Light Signals","GR-71377","CLS-001009","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,45,45,32,0,71.1,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Brij Kishore (SSE/Sig/Ramagundam)","D. N. Pandey (SM/Ramagundam)",TRUE,TRUE,16.84,74.72
"BDMS-DISC-2026-08646","e-T351/MaldaTown/2026/8646","e-T351-REC/MaldaTown/2026/8646","2026-08-05","Malda Town","Palghat","SR","Southern Railway","Malda Town UP Main Line (Track 1)","TC","Track Circuits","GR-10432","TC-000646","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,120,120,105,0,87.5,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pravin Patil (SSE/Sig/Malda Town)","K. P. Saxena (SM/Malda Town)",TRUE,TRUE,31.53,95.29
"BDMS-DISC-2026-08647","e-T351/KanpurCentral/2026/8647",,"2025-09-20","Kanpur Central","Bhusaval","CR","Central Railway","Kanpur Central DN Main Line (Track 3)","RLY","Relays","GR-77495","RLY-001648","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,45,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Nitin Agarwal (SSE/Sig/Kanpur Central)","B. R. Verma (SM/Kanpur Central)",FALSE,FALSE,15.05,84.47
"BDMS-DISC-2026-08648","e-T351/AjmerJn/2026/8648",,"2026-02-27","Ajmer Jn","Asansol","ER","Eastern Railway","Ajmer Jn UP Loop Line (Track 2)","RLY","Relays","GR-89795","RLY-001609","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,90,90,83,0,92.2,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Baldev Arora (SSE/Sig/Ajmer Jn)","J. P. Rao (SM/Ajmer Jn)",TRUE,TRUE,24.97,81.95
"BDMS-DISC-2026-08649","e-T351/HubliJn/2026/8649","e-T351-REC/HubliJn/2026/8649","2026-06-08","Hubli Jn","Nagpur","SECR","South East Central Railway","Hubli Jn UP Loop Line (Track 3)","ATP","ATP/TPWS Equipment","GR-68047","ATP-001327","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,60,60,52,0,86.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pankaj Dubey (SSE/Sig/Hubli Jn)","V. K. Gupta (SM/Hubli Jn)",TRUE,TRUE,18.04,93.66
"BDMS-DISC-2026-08650","e-T351/Warangal/2026/8650","e-T351-REC/Warangal/2026/8650","2025-11-04","Warangal","Jabalpur","WCR","West Central Railway","Warangal UP Main Line (Track 3)","LED","LED Signal Units","GR-35067","LED-001207","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,120,108,0,90,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Kishore Nath (SSE/Sig/Warangal)","L. K. Das (SM/Warangal)",TRUE,FALSE,21.7,95.98
"BDMS-DISC-2026-08651","e-T351/KanpurCentral/2026/8651",,"2026-08-04","Kanpur Central","Solapur","CR","Central Railway","Kanpur Central UP Loop Line (Track 3)","RFID","RFID Tags","GR-57247","RFID-000719","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,120,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Ramesh Tiwari (SSE/Sig/Kanpur Central)","N. K. Joshi (SM/Kanpur Central)",FALSE,FALSE,26.56,80.68
"BDMS-DISC-2026-08652","e-T351/SalemJn/2026/8652",,"2025-09-20","Salem Jn","Lucknow","NER","North Eastern Railway","Salem Jn UP Goods Line (Track 3)","RFID","RFID Tags","GR-71709","RFID-000674","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Deepak Chauhan (SSE/Sig/Salem Jn)","G. S. Reddy (SM/Salem Jn)",FALSE,FALSE,25.03,92.22
"BDMS-DISC-2026-08653","e-T351/PatnaJn/2026/8653",,"2026-04-18","Patna Jn","Malda","ER","Eastern Railway","Patna Jn DN Loop Line (Track 1)","PWR","Power Supply Equipment","GR-65416","PWR-000497","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,45,45,57,12,126.7,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Sunil Das (SSE/Sig/Patna Jn)","T. R. Nair (SM/Patna Jn)",TRUE,TRUE,17.59,94.5
"BDMS-DISC-2026-08654","e-T351/VijayawadaJn/2026/8654",,"2026-05-26","Vijayawada Jn","Mumbai","CR","Central Railway","Vijayawada Jn DN Main Line (Track 2)","RLY","Relays","GR-23083","RLY-001197","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,90,90,81,0,90,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Ganesh Iyer (SSE/Sig/Vijayawada Jn)","N. K. Joshi (SM/Vijayawada Jn)",TRUE,TRUE,16.65,94.87
