"failure_id","failure_timestamp","failure_date","failure_hour","failure_month","station_code","division","zone_code","zone_name","failed_gear_type","failed_gear_type_name","gear_number","asset_id","severity","nature_of_fault","root_cause_category","environmental_factor","detection_method","detection_delay_minutes","detention_minutes","trains_affected","restoration_timestamp","restoration_duration_minutes","restoration_duration_formatted","restoration_action","attending_supervisor","reported_by","status","bdms_emergency_token","transfer_status","requested_block_minutes","traffic_impact","asset_age_years","asset_codal_expired","asset_make","is_monsoon_related","latitude","longitude","sensor_voltage_V","sensor_current_A","sensor_vibration_mm_s","sensor_temperature_C","sensor_humidity_pct","sensor_insulation_resistance_MOhm"
"SFR-008621","2025-11-04 20:45:00","2025-11-04",2,"Nov","Ranchi Jn","Bengaluru","SWR","South Western Railway","RF","Relay Failure","GR-27019","RLY-000882","Critical","Back EMF damage to suppression circuit","Electrical","Normal","CMS Auto Alert",5,23,7,"2025-11-04 21:00:00",15,"0h 15m","Replaced track circuit tuning unit and calibrated","Vikas Rawat (JE/Sig)","SM/Station Master","Restored","BDMS-EMG-2026-SWR-08621","Emergency Block Granted in BDMS",45,"23m detention · 2 trains affected",25,TRUE,"Kyosan",FALSE,24.84,84.22,23.94,0.04,0.69,34.82,40.79,505.01
"SFR-008622","2025-12-30 23:51:00","2025-12-30",5,"Dec","Indore Jn","Bhusaval","CR","Central Railway","SF","Signal Failure","GR-48049","CLS-001978","Medium","Internal wiring fault in multi-aspect signal head","Other","Fog","SSE/JE Patrol",17,17,3,"2025-12-31 02:56:00",185,"3h 5m","Replaced blown fuse and checked entire circuit","Tapan Roy (JE/Sig)","Control Room","Restored","BDMS-EMG-2026-CR-08622","Emergency Block Granted in BDMS",60,"17m detention · 1 trains affected",31,TRUE,"HBL",FALSE,28.96,91.26,24.3,0.95,0.53,24.54,46.52,200.73
"SFR-008623","2026-05-03 08:50:00","2026-05-03",14,"May","Kazipet Jn","Jabalpur","WCR","West Central Railway","PF","Point Failure","GR-62034","PNT-000630","Medium","Internal gear mechanism jam due to foreign body","Other","Extreme Heat","SSE/JE Patrol",1110,11,6,"2026-05-03 09:51:00",61,"1h 1m","Replaced detection rod and adjusted stroke","Ajay Thakur (SSE/Sig)","Control Room","Restored",,"Pending Emergency Dispatch",30,"11m detention · 1 trains affected",19,TRUE,"Thales",FALSE,13.83,69.54,115.56,2.52,4.52,53.8,62.81,155.46
"SFR-008624","2025-12-02 05:46:00","2025-12-02",11,"Dec","Katni Jn","Howrah","ER","Eastern Railway","OFCF","OFC Fault","GR-96400","OFC-000347","High","SFP transceiver failure at terminal equipment","Other","Extreme Heat","CMS Auto Alert",8,23,4,"2025-12-02 06:04:00",18,"0h 18m","Re-terminated cable at location box and tested","Anand Mehta (JE/Sig)","SSE/Sig","Restored","BDMS-EMG-2026-ER-08624","Emergency Block Granted in BDMS",60,"23m detention · 2 trains affected",15,FALSE,"Kyosan",FALSE,10.99,80.49,,,,23.27,50.59,
"SFR-008625","2026-06-13 19:16:00","2026-06-13",0,"Jun","Asansol Jn","Lucknow","NR","Northern Railway","ACF","Axle Counter Failure","GR-87496","AXC-000951","High","Sensor cable damage from track maintenance","External/Vandalism","Heavy Rain","SSE/JE Patrol",2,11,2,"2026-06-13 20:27:00",71,"1h 11m","Software reset and firmware update applied","Vinod Reddy (SSE/Sig)","CMS Alert","Restored",,"Pending Emergency Dispatch",30,"11m detention · 1 trains affected",28,TRUE,"Alstom",TRUE,15.32,83.87,23.23,1.43,2.91,46.65,68.6,86.21
"SFR-008626","2025-11-09 08:28:00","2025-11-09",13,"Nov","Raipur Jn","Lumding","NFR","Northeast Frontier Railway","SF","Signal Failure","GR-30550","CLS-000651","Medium","Internal wiring fault in multi-aspect signal head","Other","Fog","SSE/JE Patrol",1,129,16,"2025-11-09 08:43:00",15,"0h 15m","Applied waterproofing sealant to cable joints","Sanjay Mishra (JE/Sig)","SM/Station Master","Restored","BDMS-EMG-2026-NFR-08626","Emergency Block Granted in BDMS",30,"129m detention · 12 trains affected",12,FALSE,"Thales",FALSE,12.29,83.56,23.73,0.51,0.16,27.11,38.45,185.66
"SFR-008627","2026-09-24 14:27:00","2026-09-24",19,"Sept","Salem Jn","Dhanbad","ECR","East Central Railway","TCF","Track Circuit Failure","GR-30271","TC-000941","Low","Leaf fall contamination blocking electrical contact","Electrical","Cyclone","SSE/JE Patrol",8,38,8,"2026-09-24 15:43:00",76,"1h 16m","OFC splicing done and OTDR tested for loss","Ashok Rao (SSE/Sig)","JE/Sig","Restored","BDMS-EMG-2026-ECR-08627","Emergency Block Granted in BDMS",60,"38m detention · 3 trains affected",25,TRUE,"Siemens",TRUE,32.15,92.55,12.07,-0.2,1.1,35.85,77.26,50.76
"SFR-008628","2026-02-17 23:44:00","2026-02-17",5,"Feb","New Delhi","Bhopal","WCR","West Central Railway","EIF","Electronic Interlocking Failure","GR-73321","EI-000791","Medium","Memory overflow in signalling data logger","Other","Normal","Station Master Report",10,3,1,"2026-02-18 01:20:00",96,"1h 36m","Replaced damaged LED unit and checked aspect clarity","Kamlesh Joshi (SSE/Sig)","CMS Alert","Restored","BDMS-EMG-2026-WCR-08628","Emergency Block Granted in BDMS",45,"3m detention · 1 trains affected",5,FALSE,"Alstom",FALSE,18.12,94.67,22.97,5.17,0,30.87,30.31,999.64
"SFR-008629","2026-01-06 20:48:00","2026-01-06",2,"Jan","Firozpur Jn","Madgaon","KRCL","Konkan Railway","TCF","Track Circuit Failure","GR-75283","TC-000107","Medium","Relay contact oxidation causing intermittent drop","Other","Dust Storm","Station Master Report",48,28,4,"2026-01-06 21:47:00",59,"0h 59m","Realigned signal post and checked optical alignment","Jagdish Lal (JE/Sig)","JE/Sig","Restored","BDMS-EMG-2026-KRCL-08629","Emergency Block Granted in BDMS",30,"28m detention · 2 trains affected",31,TRUE,"HBL",FALSE,33.27,73.29,12.45,0.15,0.18,32.66,52.42,44.48
"SFR-008630","2026-08-22 14:00:00","2026-08-22",19,"Aug","Dhanbad Jn","Ratlam","WR","Western Railway","ACF","Axle Counter Failure","GR-56771","AXC-000642","Medium","Counting error due to high-speed train wheel bounce","Environmental","Storm/Lightning","CMS Auto Alert",9,40,8,"2026-08-22 14:36:00",36,"0h 36m","Re-terminated cable at location box and tested","Rajan Pillai (SSE/Sig)","CMS Alert","Restored","BDMS-EMG-2026-WR-08630","Emergency Block Granted in BDMS",60,"40m detention · 4 trains affected",18,TRUE,"Thales",TRUE,9.05,76.29,23.44,1.26,2.59,34.97,74.4,107.16
"SFR-008631","2026-07-19 21:21:00","2026-07-19",2,"Jul","Patna Jn","Jabalpur","WCR","West Central Railway","PF","Point Failure","GR-13588","PNT-001615","Critical","Slide chair lubrication failure leading to stiff operation","Mechanical","Heavy Rain","IoT Sensor Alert",13,357,47,"2026-07-19 22:36:00",75,"1h 15m","Replaced blown fuse and checked entire circuit","Tapan Roy (JE/Sig)","CMS Alert","Restored","BDMS-EMG-2026-WCR-08631","Emergency Block Granted in BDMS",45,"357m detention · 35 trains affected",12,FALSE,"Alstom",TRUE,19.24,89.48,111.3,2.32,3.22,45.13,76.04,159.11
"SFR-008632","2026-06-23 20:46:00","2026-06-23",2,"Jun","Itarsi Jn","Kota","WCR","West Central Railway","CF","Cable Fault","GR-70935","CBL-001965","Medium","Mechanical damage from ballast tamping machine","Mechanical","Flooding","IoT Sensor Alert",13,30,8,"2026-06-23 21:01:00",15,"0h 15m","Replaced faulty component and tested","Chandan Singh (SSE/Sig)","Tech/Sig","Restored",,"Pending Emergency Dispatch",45,"30m detention · 3 trains affected",13,FALSE,"Hitachi",TRUE,13.12,80.45,,,,40.37,83.55,105.08
"SFR-008633","2026-08-12 19:39:00","2026-08-12",1,"Aug","Gorakhpur Jn","Nagpur","SECR","South East Central Railway","EIF","Electronic Interlocking Failure","GR-29985","EI-001550","Low","Hot standby switchover failure between redundant CPUs","Other","Fog","CMS Auto Alert",34,115,16,"2026-08-12 20:27:00",48,"0h 48m","Reset axle counter system and verified count accuracy","Vikram Patel (JE/Sig)","SM/Station Master","Restored","BDMS-EMG-2026-SECR-08633","Emergency Block Granted in BDMS",60,"115m detention · 11 trains affected",9,FALSE,"Alstom",TRUE,24.18,93.81,22.37,4.96,1.08,34.62,65.62,1009.03
"SFR-008634","2026-04-22 13:17:00","2026-04-22",18,"Apr","Itarsi Jn","Bhusaval","CR","Central Railway","SF","Signal Failure","GR-10411","CLS-000237","Low","LED unit failure causing blank signal aspect","Other","Normal","CMS Auto Alert",12,20,3,"2026-04-22 14:42:00",85,"1h 25m","Replaced detection rod and adjusted stroke","Harish Menon (SSE/Sig)","JE/Sig","Restored","BDMS-EMG-2026-CR-08634","Emergency Block Granted in BDMS",60,"20m detention · 2 trains affected",10,FALSE,"Hitachi",FALSE,18.13,91.53,23.12,0.85,1.47,44,42.52,196.51
"SFR-008635","2026-07-08 09:54:00","2026-07-08",15,"Jul","Solapur Jn","Danapur","ECR","East Central Railway","CF","Cable Fault","GR-52354","CBL-001501","High","Cable overloaded beyond rated current capacity","Electrical","Storm/Lightning","CMS Auto Alert",14,45,6,"2026-07-08 11:44:00",110,"1h 50m","Software reset and firmware update applied","Bharat Bhushan (SSE/Sig)","CMS Alert","Restored","BDMS-EMG-2026-ECR-08635","Emergency Block Granted in BDMS",30,"45m detention · 4 trains affected",28,TRUE,"Thales",TRUE,9.21,93.54,,,,30.3,86.8,91.01
"SFR-008636","2026-05-30 00:21:00","2026-05-30",5,"May","Jodhpur Jn","Tiruchchirapalli","SR","Southern Railway","EIF","Electronic Interlocking Failure","GR-82656","EI-000244","High","Data corruption in vital relay driver output","Other","Normal","CMS Auto Alert",3,23,7,"2026-05-30 01:09:00",48,"0h 48m","Replaced damaged LED unit and checked aspect clarity","Jagdish Lal (SSE/Sig)","SSE/Sig","Restored","BDMS-EMG-2026-SR-08636","Emergency Block Granted in BDMS",60,"23m detention · 2 trains affected",23,TRUE,"BHEL",FALSE,32.43,95.01,24.38,4.88,0.82,45.7,49.95,1007
"SFR-008637","2025-09-05 22:32:00","2025-09-05",4,"Sept","Bhubaneswar","Kota","WCR","West Central Railway","CF","Cable Fault","GR-90941","CBL-001337","High","Underground cable cut during track maintenance/P-Way work","Other","Storm/Lightning","CMS Auto Alert",6,36,8,"2025-09-06 01:21:00",169,"2h 49m","Bypassed faulty section temporarily per safety protocol","Hemant Bansal (SSE/Sig)","CMS Alert","Restored","BDMS-EMG-2026-WCR-08637","Emergency Block Granted in BDMS",90,"36m detention · 3 trains affected",19,FALSE,"BHEL",TRUE,21.87,91.14,,,,28.76,87.25,97.41
"SFR-008638","2025-11-11 11:46:00","2025-11-11",17,"Nov","New Delhi","Sambalpur","ECoR","East Coast Railway","ACF","Axle Counter Failure","GR-89229","AXC-000223","Medium","Communication timeout between TEU and central evaluator","Software/Communication","Extreme Heat","CMS Auto Alert",6,158,23,"2025-11-11 12:46:00",60,"1h 0m","Replaced detection rod and adjusted stroke","Harish Menon (JE/Sig)","JE/Sig","Restored","BDMS-EMG-2026-ECoR-08638","Emergency Block Granted in BDMS",90,"158m detention · 15 trains affected",6,FALSE,"Kyosan",FALSE,25.25,75.22,24.19,0.89,2.56,27.34,49.49,99.88
"SFR-008639","2026-03-13 17:41:00","2026-03-13",23,"Mar","Gorakhpur Jn","Rajkot","WR","Western Railway","TCF","Track Circuit Failure","GR-44176","TC-000042","Medium","Insulated rail joint (IRJ) failure bridging track sections","Other","Fog","Station Master Report",16,40,6,"2026-03-13 18:32:00",51,"0h 51m","Replaced track circuit tuning unit and calibrated","Om Prakash (JE/Sig)","Tech/Sig","Restored","BDMS-EMG-2026-WR-08639","Emergency Block Granted in BDMS",90,"40m detention · 4 trains affected",15,FALSE,"HBL",FALSE,12.19,89.97,11.95,0.23,0,38.36,51.88,50.59
"SFR-008640","2025-09-16 19:28:00","2025-09-16",0,"Sept","Visakhapatnam","Nagpur","SECR","South East Central Railway","TCF","Track Circuit Failure","GR-86173","TC-000745","Low","Bond wire high resistance due to corroded weld","Other","Heavy Rain","IoT Sensor Alert",18,8,3,"2025-09-16 20:24:00",56,"0h 56m","Replaced track circuit tuning unit and calibrated","Anil Gupta (JE/Sig)","SSE/Sig","Restored","BDMS-EMG-2026-SECR-08640","Emergency Block Granted in BDMS",90,"8m detention · 1 trains affected",24,TRUE,"Thales",TRUE,8.9,80.55,12.33,0.27,1.05,37.07,80.37,55.95
"SFR-008641","2026-09-27 09:00:00","2026-09-27",14,"Sept","Visakhapatnam","Danapur","ECR","East Central Railway","PF","Point Failure","GR-02458","PNT-001511","Critical","Debris obstruction between switch rail and stock rail","Contamination","Storm/Lightning","CMS Auto Alert",1,21,6,"2026-09-27 10:29:00",89,"1h 29m","Repaired cable joint and verified insulation resistance","Ramesh Tiwari (JE/Sig)","JE/Sig","Under Investigation",,"Pending Emergency Dispatch",90,"21m detention · 2 trains affected",8,FALSE,"HBL",TRUE,29.21,80.16,113.33,2.25,3.36,39.73,76.88,149.39
"SFR-008642","2026-08-09 16:17:00","2026-08-09",21,"Aug","Jaipur Jn","Chakradharpur","SER","South Eastern Railway","PF","Point Failure","GR-55477","PNT-001478","High","Lock stretcher bar insulation degraded below 50 Ohms","Aging/Degradation","Storm/Lightning","CMS Auto Alert",33,122,15,"2026-08-09 16:32:00",15,"0h 15m","Reset axle counter system and verified count accuracy","Krishna Murthy (SSE/Sig)","CMS Alert","Restored","BDMS-EMG-2026-SER-08642","Emergency Block Granted in BDMS",90,"122m detention · 12 trains affected",26,TRUE,"BHEL",TRUE,16.1,89.05,110.21,2.78,3.16,42.06,75.38,161.54
"SFR-008643","2025-12-24 19:28:00","2025-12-24",0,"Dec","Guntakal Jn","Bikaner","NWR","North Western Railway","SF","Signal Failure","GR-52555","CLS-001945","High","Signal post tilt beyond 3 degrees due to soil erosion","Other","Heavy Rain","Station Master Report",14,38,7,"2025-12-24 21:22:00",114,"1h 54m","Repaired cable joint and verified insulation resistance","Vikram Patel (SSE/Sig)","JE/Sig","Restored","BDMS-EMG-2026-NWR-08643","Emergency Block Granted in BDMS",90,"38m detention · 3 trains affected",24,FALSE,"Bombardier",FALSE,32.29,72.81,24.35,0.71,0,28.28,46.18,205.24
"SFR-008644","2025-09-03 21:20:00","2025-09-03",2,"Sept","Allahabad Jn","Ratnagiri","KRCL","Konkan Railway","PSF","Power Supply Failure","GR-85359","PWR-001808","Low","DG set auto-start failure during mains outage","Other","Heavy Rain","Station Master Report",0,8,1,"2025-09-03 23:26:00",126,"2h 6m","Emergency cable jointing done with cold shrink kit","Vikram Patel (JE/Sig)","SM/Station Master","Under Investigation",,"Pending Emergency Dispatch",90,"8m detention · 1 trains affected",4,FALSE,"Siemens",TRUE,25.33,84.82,230.74,15.07,0.76,43.24,70.41,48.99
"SFR-008645","2025-09-19 10:42:00","2025-09-19",16,"Sept","Ramagundam","Dhanbad","ECR","East Central Railway","PF","Point Failure","GR-28098","PNT-000922","High","Mechanical wear on detection notches causing misalignment","Mechanical","Heavy Rain","CMS Auto Alert",16,8,3,"2025-09-19 11:48:00",66,"1h 6m","Replaced faulty component and tested","Ramesh Tiwari (JE/Sig)","Control Room","Restored","BDMS-EMG-2026-ECR-08645","Emergency Block Granted in BDMS",60,"8m detention · 1 trains affected",31,TRUE,"Thales",TRUE,16.95,78.44,111.72,2.57,4.21,42.01,76.84,142.26
"SFR-008646","2026-05-20 12:31:00","2026-05-20",18,"May","Guntakal Jn","Hyderabad","SCR","South Central Railway","PF","Point Failure","GR-24152","PNT-000831","High","Thermal expansion causing rail creep and point misalignment","Thermal","Extreme Heat","CMS Auto Alert",80,49,7,"2026-05-20 13:34:00",63,"1h 3m","Replaced track circuit tuning unit and calibrated","Pradeep Singh (JE/Sig)","SSE/Sig","Restored","BDMS-EMG-2026-SCR-08646","Emergency Block Granted in BDMS",90,"49m detention · 4 trains affected",31,TRUE,"GE Transportation",FALSE,30.32,78.77,111.3,2.63,3.33,53.41,56,159.65
"SFR-008647","2026-06-01 15:02:00","2026-06-01",20,"Jun","Patna Jn","Ratlam","WR","Western Railway","CF","Cable Fault","GR-49045","CBL-001785","Medium","Underground cable cut during track maintenance/P-Way work","Other","Normal","CMS Auto Alert",16,4,2,"2026-06-01 19:37:00",275,"4h 35m","OFC splicing done and OTDR tested for loss","Nitin Agarwal (SSE/Sig)","Control Room","Restored","BDMS-EMG-2026-WR-08647","Emergency Block Granted in BDMS",60,"4m detention · 1 trains affected",21,FALSE,"Siemens",TRUE,20.35,96.01,,,,38.48,80.05,103.42
"SFR-008648","2025-09-30 00:47:00","2025-09-30",6,"Sept","Malda Town","Bengaluru","SWR","South Western Railway","PSF","Power Supply Failure","GR-22087","PWR-001099","High","Charger rectifier unit tripping on overload","Other","Heavy Rain","CMS Auto Alert",34,69,12,"2025-09-30 01:21:00",34,"0h 34m","Reset axle counter system and verified count accuracy","Chandan Singh (JE/Sig)","JE/Sig","Restored","BDMS-EMG-2026-SWR-08648","Emergency Block Granted in BDMS",45,"69m detention · 6 trains affected",18,TRUE,"Bombardier",TRUE,26.48,78.46,225.45,15.07,0.44,45.35,69.67,54.3
"SFR-008649","2026-07-25 17:38:00","2026-07-25",23,"Jul","Ahmedabad Jn","Tiruchchirapalli","SR","Southern Railway","TCF","Track Circuit Failure","GR-97425","TC-000015","High","Ballast resistance drop below 2 ohm-km threshold","Contamination","Heavy Rain","CMS Auto Alert",14,13,4,"2026-07-25 19:23:00",105,"1h 45m","Replaced track circuit tuning unit and calibrated","Bharat Bhushan (SSE/Sig)","SSE/Sig","Restored","BDMS-EMG-2026-SR-08649","Emergency Block Granted in BDMS",90,"13m detention · 1 trains affected",21,TRUE,"GE Transportation",TRUE,14.12,71.8,12.56,0.07,1.28,37.47,84.16,50.17
"SFR-008650","2026-08-27 18:44:00","2026-08-27",0,"Aug","Chennai Central","Bilaspur","SECR","South East Central Railway","PF","Point Failure","GR-78744","PNT-000306","High","Lock stretcher bar insulation degraded below 50 Ohms","Aging/Degradation","Heavy Rain","CMS Auto Alert",9,16,6,"2026-08-27 19:24:00",40,"0h 40m","Applied waterproofing sealant to cable joints","Tapan Roy (SSE/Sig)","SSE/Sig","Restored","BDMS-EMG-2026-SECR-08650","Emergency Block Granted in BDMS",30,"16m detention · 1 trains affected",25,TRUE,"Medha",TRUE,18.19,90.32,114.75,2.47,4.78,38.52,74.1,139.52
"SFR-008651","2025-10-14 04:57:00","2025-10-14",10,"Oct","Coimbatore Jn","Bilaspur","SECR","South East Central Railway","TCF","Track Circuit Failure","GR-89326","TC-001076","High","Bond wire high resistance due to corroded weld","Other","Normal","CMS Auto Alert",5,33,8,"2025-10-14 08:15:00",198,"3h 18m","Bypassed faulty section temporarily per safety protocol","Rakesh Jha (JE/Sig)","Tech/Sig","Restored",,"Pending Emergency Dispatch",90,"33m detention · 3 trains affected",5,FALSE,"Medha",FALSE,26.14,81.17,12.17,0.07,1.01,33.08,64.66,51.28
"SFR-008652","2026-07-19 16:10:00","2026-07-19",21,"Jul","Ajmer Jn","Ambala","NR","Northern Railway","LCF","Level Crossing Failure","GR-77885","LC-000180","High","Approach track circuit failure delaying gate warning","Electrical","Normal","CMS Auto Alert",30,48,7,"2026-07-19 16:48:00",38,"0h 38m","Re-terminated cable at location box and tested","Nitin Agarwal (JE/Sig)","Control Room","Restored","BDMS-EMG-2026-NR-08652","Emergency Block Granted in BDMS",90,"48m detention · 4 trains affected",22,TRUE,"GE Transportation",TRUE,28.02,83.43,112.61,2.95,4.2,43.88,84.49,76.06
"SFR-008653","2026-06-15 06:19:00","2026-06-15",11,"Jun","Jabalpur Jn","Madgaon","KRCL","Konkan Railway","TCF","Track Circuit Failure","GR-42822","TC-000644","High","Cable insulation breakdown due to moisture ingress","Environmental","Heavy Rain","Driver Report",9,76,13,"2026-06-15 07:10:00",51,"0h 51m","Repaired cable joint and verified insulation resistance","Ashok Rao (JE/Sig)","SM/Station Master","Restored","BDMS-EMG-2026-KRCL-08653","Emergency Block Granted in BDMS",45,"76m detention · 7 trains affected",28,TRUE,"GE Transportation",TRUE,23.54,88.54,11.27,0.32,1.06,45.61,78.8,68.55
"SFR-008654","2026-07-02 14:03:00","2026-07-02",19,"Jul","Jammu Tawi","Sonpur","ECR","East Central Railway","TCF","Track Circuit Failure","GR-38931","TC-000907","Medium","Wet ballast causing short circuit and false occupancy","Environmental","Heavy Rain","Driver Report",22,10,4,"2026-07-02 15:32:00",89,"1h 29m","Restored power supply from alternate IPS source","Manoj Verma (JE/Sig)","CMS Alert","Restored","BDMS-EMG-2026-ECR-08654","Emergency Block Granted in BDMS",30,"10m detention · 1 trains affected",26,TRUE,"Alstom",TRUE,20.56,88.52,12.2,0.1,0.87,38.36,79.55,48.47
